variant_select,variant_simulation,variant_backprop,variant_finalmove,winrate,moveTime,maxMoves,game_numPlayers,game_numCells,game_numVertices,game_numEdges,game_numComponents,game_numPhases,game_numRows,game_numColumns,game_numCorners,game_numPlayableSites,game_avgNumDirections,game_avgNumOrthogonal,game_avgNumDiagonal,game_isStacking,game_isStochastic,game_hasHiddenInfo,game_requiresTeams,game_hasTrack,game_hasCard,game_hasHandDice,game_isVertexGame,game_isEdgeGame,game_isCellGame,game_isDeductionPuzzle,game_isSimultaneous,game_isAlternating,game_maxCount,game_maxLocalStates,game_stateSpaceLog
Progressive Widening,Random,MonteCarlo,Proportional Exp,0.0,0.5,1000,2,40,37,76,2,1,9,5,10,37,4.54,4.11,0.43,0,0,0,0,0,0,0,1,0,0,0,,,,,
Progressive Widening,MAST,Score Bounded,Robust,0.2,0.5,1000,2,32,25,56,2,1,5,5,4,25,4.48,4.48,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
Progressive Widening,NST,Implicit Minimax,MaxAvgScore,0.0,0.5,1000,2,30,25,54,2,1,3,15,2,25,4.32,4.32,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
Implicit Minimax,Random,Score Bounded,MaxAvgScore,0.3333333333333333,0.5,1000,2,0,25,48,2,1,13,13,8,25,3.84,3.84,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
Alpha-Beta,Random,Implicit Minimax,Robust,0.06666666666666667,0.5,1000,2,32,25,56,2,1,5,5,4,25,4.48,4.48,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
Implicit Minimax,MAST,Implicit Minimax,Proportional Exp,0.0,0.5,1000,2,64,41,104,2,1,9,9,4,41,5.07,5.07,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
Alpha-Beta,NST,Score Bounded,Proportional Exp,0.0,0.5,1000,2,16,13,28,2,2,5,5,4,31,4.31,4.31,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
McGRAVE,Random,Implicit Minimax,Robust,0.3,0.5,1000,2,40,33,72,2,1,7,7,16,33,4.36,4.36,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
Implicit Minimax,NST,MonteCarlo,Robust,0.0,0.5,1000,2,128,81,208,2,1,9,9,4,81,5.14,5.14,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
Alpha-Beta,MAST,MonteCarlo,MaxAvgScore,0.13333333333333333,0.5,1000,2,52,36,87,2,1,7,7,6,36,4.83,4.83,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
UCB1,Random,MonteCarlo,Proportional Exp,0.1,0.5,1000,2,64,81,160,4,1,9,9,4,81,6.72,3.95,2.77,0,0,0,0,0,0,0,1,0,0,0,,,,,
UCB1,MAST,Score Bounded,Robust,0.06666666666666667,0.5,1000,2,120,72,191,6,1,12,12,4,72,5.31,5.31,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
UCB1,NST,Implicit Minimax,MaxAvgScore,0.0,0.5,1000,2,40,37,76,2,1,9,5,10,37,4.54,4.11,0.43,0,0,0,0,0,0,0,1,0,0,0,,,,,
UCB1 tuned,Random,Score Bounded,MaxAvgScore,0.4666666666666667,0.5,1000,2,40,37,76,2,1,9,5,10,37,4.54,4.11,0.43,0,0,0,0,0,0,0,1,0,0,0,,,,,
UCB1 tuned,MAST,Implicit Minimax,Proportional Exp,0.13333333333333333,0.5,1000,2,32,25,56,4,1,5,5,4,25,4.48,4.48,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
UCB1 GRAVE,Random,Implicit Minimax,Robust,0.23333333333333334,0.5,1000,2,12,21,36,2,1,7,7,4,21,4.95,3.43,1.52,0,0,0,0,0,0,0,1,0,0,0,,,,,
UCB1 GRAVE,NST,Score Bounded,Proportional Exp,0.0,0.5,1000,2,18,23,40,2,1,7,7,4,23,5.3,3.48,1.83,0,0,0,0,0,0,0,1,0,0,0,,,,,
UCB1 tuned,NST,MonteCarlo,Robust,0.26666666666666666,0.5,1000,2,32,25,56,2,1,5,5,4,25,4.48,4.48,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
Progressive Widening,NST,Score Bounded,Robust,0.1,0.5,1000,2,40,33,72,2,2,7,7,16,34,4.36,4.36,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
UCB1 GRAVE,MAST,MonteCarlo,MaxAvgScore,0.03333333333333333,0.5,1000,2,8,13,20,4,1,5,5,5,13,4.31,3.08,1.23,0,0,0,0,0,0,0,1,0,0,0,,,,,
Progressive History,Random,MonteCarlo,Proportional Exp,0.06666666666666667,0.5,1000,2,32,25,56,4,1,5,5,4,25,4.48,4.48,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
Progressive History,MAST,Score Bounded,Robust,0.06666666666666667,0.5,1000,2,18,19,36,4,1,7,9,6,19,5.05,3.79,1.26,0,0,0,0,0,0,0,1,0,0,0,,,,,
Progressive History,NST,Implicit Minimax,MaxAvgScore,0.03333333333333333,0.5,1000,2,0,43,84,2,1,23,15,6,43,3.91,3.91,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
McBRAVE,Random,Score Bounded,MaxAvgScore,0.0,0.5,1000,2,40,37,76,2,1,9,5,10,37,4.54,4.11,0.43,0,0,0,0,0,0,0,1,0,0,0,,,,,
McBRAVE,MAST,Implicit Minimax,Proportional Exp,0.0,0.5,1000,2,8,17,24,2,1,5,5,7,17,3.76,2.82,0.94,0,0,0,0,0,0,0,1,0,0,0,,,,,
McGRAVE,Random,Implicit Minimax,Robust,0.0,0.5,1000,2,64,41,104,4,1,9,9,4,41,5.07,5.07,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
McGRAVE,NST,Score Bounded,Proportional Exp,0.03333333333333333,0.5,1000,2,32,25,56,4,1,5,5,4,25,4.48,4.48,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
McBRAVE,NST,MonteCarlo,Robust,0.13333333333333333,0.5,1000,2,60,48,107,2,1,3,32,3,48,4.46,4.46,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
McGRAVE,MAST,MonteCarlo,MaxAvgScore,0.0,0.5,1000,2,48,49,96,2,1,9,9,16,49,4.57,3.92,0.65,0,0,0,0,0,0,0,1,0,0,0,,,,,
UCB1 tuned,Random,Implicit Minimax,Proportional Exp,0.4,0.5,1000,2,40,37,76,2,4,9,5,10,79,4.54,4.11,0.43,0,0,0,0,0,0,0,1,0,1,0,,,,,
Progressive Widening,Random,MonteCarlo,Proportional Exp,0.1,0.5,1000,2,16,25,40,4,1,5,5,4,25,5.76,3.2,2.56,0,0,0,0,0,0,0,1,0,0,0,,,,,
Progressive Widening,MAST,Score Bounded,Robust,0.0,0.5,1000,2,40,37,76,2,1,9,5,10,37,4.54,4.11,0.43,0,0,0,0,0,0,0,1,0,0,0,,,,,
Progressive Widening,NST,Implicit Minimax,MaxAvgScore,0.0,0.5,1000,2,12,19,30,2,1,7,7,5,19,4.84,3.16,1.68,0,0,0,0,0,0,0,1,0,0,0,,,,,
Implicit Minimax,Random,Score Bounded,MaxAvgScore,0.4,0.5,1000,2,128,81,208,2,1,9,9,4,81,5.14,5.14,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
Alpha-Beta,Random,Implicit Minimax,Robust,0.03333333333333333,0.5,1000,2,40,37,76,2,1,9,5,10,37,4.54,4.11,0.43,0,0,0,0,0,0,0,1,0,0,0,,,,,
Implicit Minimax,MAST,Implicit Minimax,Proportional Exp,0.0,0.5,1000,2,44,61,128,2,1,11,7,10,61,6.03,4.2,1.84,0,0,0,0,0,0,0,1,0,0,0,,,,,
Alpha-Beta,NST,Score Bounded,Proportional Exp,0.0,0.5,1000,2,9,16,24,2,1,4,4,4,16,5.25,3.0,2.25,0,0,0,0,0,0,0,1,0,0,0,,,,,
Implicit Minimax,NST,MonteCarlo,Robust,0.0,0.5,1000,2,32,49,88,2,1,9,9,16,49,4.24,3.59,0.65,0,0,0,0,0,0,0,1,0,0,0,,,,,
Alpha-Beta,MAST,MonteCarlo,MaxAvgScore,0.06666666666666667,0.5,1000,2,24,31,62,2,1,9,5,10,31,4.52,4.0,0.52,0,0,0,0,0,0,0,1,0,0,0,,,,,
UCB1,Random,MonteCarlo,Proportional Exp,0.26666666666666666,0.5,1000,2,84,112,208,2,2,11,11,4,112,6.5,3.71,2.79,0,0,0,0,0,0,0,1,0,0,0,,,,,
Progressive History,NST,Implicit Minimax,MaxAvgScore,0.5,0.5,1000,2,40,37,76,2,5,9,5,10,79,4.54,4.11,0.43,0,0,0,0,0,0,0,1,0,1,0,,,,,
UCB1,MAST,Score Bounded,Robust,0.0,0.5,1000,2,48,49,96,2,1,9,9,16,49,4.57,3.92,0.65,0,0,0,0,0,0,0,1,0,0,0,,,,,
UCB1,NST,Implicit Minimax,MaxAvgScore,0.06666666666666667,0.5,1000,2,40,37,76,4,1,9,5,10,37,4.54,4.11,0.43,0,0,0,0,0,0,0,1,0,0,0,,,,,
UCB1 tuned,Random,Score Bounded,MaxAvgScore,0.6,0.5,1000,2,0,19,36,2,1,7,7,6,19,3.79,3.79,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
UCB1 tuned,MAST,Implicit Minimax,Proportional Exp,0.03333333333333333,0.5,1000,2,64,81,176,2,1,9,9,4,82,6.72,4.35,2.37,0,0,0,0,0,0,0,1,0,1,0,,,,,
UCB1 GRAVE,Random,Implicit Minimax,Robust,0.9666666666666667,0.5,1000,2,128,81,208,2,1,9,9,4,81,5.14,5.14,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
UCB1 GRAVE,NST,Score Bounded,Proportional Exp,0.06666666666666667,0.5,1000,2,136,93,228,2,1,13,9,10,93,5.08,4.9,0.17,0,0,0,0,0,0,0,1,0,0,0,,,,,
UCB1 tuned,NST,MonteCarlo,Robust,0.0,0.5,1000,2,14,30,96,3,1,7,7,4,30,8.27,6.4,1.87,0,0,0,0,0,0,0,1,0,0,0,,,,,
UCB1 GRAVE,MAST,MonteCarlo,MaxAvgScore,0.03333333333333333,0.5,1000,2,32,25,56,2,1,5,5,4,25,4.48,4.48,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
Progressive History,Random,MonteCarlo,Proportional Exp,0.0,0.5,1000,2,32,25,56,2,1,5,5,4,25,4.48,4.48,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
Progressive History,MAST,Score Bounded,Robust,0.7666666666666667,0.5,1000,2,64,73,136,2,1,17,17,20,73,4.6,3.73,0.88,0,0,0,0,0,0,0,1,0,0,0,,,,,
McBRAVE,NST,MonteCarlo,Robust,0.4,0.5,1000,2,40,37,76,2,2,9,5,10,79,4.54,4.11,0.43,0,0,0,0,0,0,0,1,0,1,0,,,,,
Progressive History,NST,Implicit Minimax,MaxAvgScore,0.16666666666666666,0.5,1000,2,97,63,159,2,2,10,10,12,63,5.05,5.05,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
McBRAVE,Random,Score Bounded,MaxAvgScore,0.0,0.5,1000,2,32,25,56,2,1,5,5,4,25,4.48,4.48,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
McBRAVE,MAST,Implicit Minimax,Proportional Exp,0.0,0.5,1000,2,64,41,104,2,1,9,9,4,41,5.07,5.07,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
McGRAVE,Random,Implicit Minimax,Robust,0.0,0.5,1000,2,128,81,208,4,1,9,9,4,81,5.14,5.14,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
McGRAVE,NST,Score Bounded,Proportional Exp,0.0,0.5,1000,2,144,169,312,2,1,12,12,4,144,7.03,3.67,3.36,0,0,0,0,0,0,0,0,0,1,0,,,,,
McBRAVE,NST,MonteCarlo,Robust,0.0,0.5,1000,2,24,36,59,2,1,3,8,4,24,5.42,3.08,2.33,0,0,0,0,0,0,0,0,0,1,0,,,,,
McGRAVE,MAST,MonteCarlo,MaxAvgScore,0.0,0.5,1000,2,64,81,144,2,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,1,0,0,0,,,,,
Progressive Widening,Random,MonteCarlo,Proportional Exp,0.0,0.5,1000,2,49,64,112,2,1,7,7,4,49,6.37,3.43,2.94,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive Widening,MAST,Score Bounded,Robust,0.2,0.5,1000,2,16,25,40,2,1,5,5,4,43,5.76,3.2,2.56,0,0,0,0,0,0,0,1,0,1,0,,,,,
Progressive Widening,NST,Implicit Minimax,MaxAvgScore,0.3333333333333333,0.5,1000,2,64,81,144,4,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
McGRAVE,MAST,Score Bounded,MaxAvgScore,0.5,0.5,1000,2,32,25,56,2,1,5,5,4,25,4.48,4.48,0.0,1,0,0,0,0,0,0,1,0,0,0,,,,,
Implicit Minimax,Random,Score Bounded,MaxAvgScore,0.23333333333333334,0.5,1000,2,64,81,144,4,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Alpha-Beta,Random,Implicit Minimax,Robust,0.0,0.5,1000,2,64,81,144,4,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Implicit Minimax,MAST,Implicit Minimax,Proportional Exp,0.06666666666666667,0.5,1000,2,81,100,180,2,2,9,9,4,81,6.72,3.56,3.16,1,0,0,0,0,0,0,0,0,1,0,,,,,
Alpha-Beta,NST,Score Bounded,Proportional Exp,0.0,0.5,1000,2,61,150,210,4,1,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0,,,,,
Implicit Minimax,NST,MonteCarlo,Robust,0.2,0.5,1000,2,49,64,112,2,1,7,7,4,49,6.37,3.43,2.94,0,0,0,0,0,0,0,0,0,1,0,,,,,
Alpha-Beta,MAST,MonteCarlo,MaxAvgScore,0.1,0.5,1000,2,64,81,144,2,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1,Random,MonteCarlo,Proportional Exp,0.1,0.5,1000,2,100,121,220,2,3,10,10,4,100,6.84,3.6,3.24,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1,MAST,Score Bounded,Robust,0.23333333333333334,0.5,1000,2,25,36,60,2,1,5,5,4,25,5.76,3.2,2.56,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1,NST,Implicit Minimax,MaxAvgScore,0.0,0.5,1000,2,45,64,108,2,2,9,9,12,47,5.87,3.2,2.67,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 tuned,Random,Score Bounded,MaxAvgScore,0.36666666666666664,0.5,1000,2,64,81,144,2,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive Widening,Random,MonteCarlo,MaxAvgScore,0.0,0.5,1000,2,0,7,10,2,1,5,5,3,9,2.86,2.86,0.0,1,0,0,0,0,0,0,1,0,1,0,,,,,
UCB1 tuned,MAST,Implicit Minimax,Proportional Exp,0.1,0.5,1000,2,79,294,276,3,1,13,13,12,79,9.42,5.01,4.41,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 GRAVE,Random,Implicit Minimax,Robust,0.26666666666666666,0.5,1000,2,25,36,60,2,2,5,5,4,27,5.76,3.2,2.56,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 GRAVE,NST,Score Bounded,Proportional Exp,0.0,0.5,1000,2,25,36,60,2,1,5,5,4,25,5.76,3.2,2.56,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 tuned,NST,MonteCarlo,Robust,0.6666666666666666,0.5,1000,2,64,81,144,4,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 GRAVE,MAST,MonteCarlo,MaxAvgScore,0.26666666666666666,0.5,1000,2,13,24,36,2,1,5,5,8,15,4.92,2.46,2.46,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive History,Random,MonteCarlo,Proportional Exp,0.03333333333333333,0.5,1000,2,37,96,132,4,1,7,7,6,37,8.76,4.86,3.89,1,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive History,MAST,Score Bounded,Robust,0.5333333333333333,0.5,1000,2,25,36,60,2,1,5,5,4,27,5.76,3.2,2.56,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive History,NST,Implicit Minimax,MaxAvgScore,0.3,0.5,1000,2,36,49,84,2,1,7,7,4,49,6.37,3.43,2.94,0,0,0,0,0,0,0,1,0,0,0,,,,,
McBRAVE,Random,Score Bounded,MaxAvgScore,0.0,0.5,1000,2,64,81,144,4,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
McBRAVE,MAST,Implicit Minimax,Proportional Exp,0.0,0.5,1000,2,25,36,60,2,2,5,5,4,27,5.76,3.2,2.56,0,0,0,0,0,0,0,0,0,1,0,,,,,
Implicit Minimax,MAST,MonteCarlo,Proportional Exp,0.2,0.5,1000,2,36,31,66,2,1,7,7,7,31,4.52,4.26,0.26,0,0,0,0,0,0,0,1,0,0,0,,,,,
UCB1,Random,MonteCarlo,Robust,0.5,0.5,1000,2,0,8,7,1,1,1,8,2,10,1.75,1.75,0.0,1,0,0,0,1,0,0,1,0,1,0,,,,,
McGRAVE,Random,Implicit Minimax,Robust,0.0,0.5,1000,2,4,9,12,2,2,3,3,4,15,4.44,2.67,1.78,0,0,0,0,0,0,0,1,0,1,0,,,,,
McGRAVE,NST,Score Bounded,Proportional Exp,0.0,0.5,1000,2,8,15,22,2,1,5,3,4,15,5.07,2.93,2.13,0,0,0,0,0,0,0,1,0,0,0,,,,,
McBRAVE,NST,MonteCarlo,Robust,0.0,0.5,1000,2,25,36,60,2,1,5,5,4,27,5.76,3.2,2.56,0,0,0,0,0,0,0,0,0,1,0,,,,,
McGRAVE,MAST,MonteCarlo,MaxAvgScore,0.0,0.5,1000,2,25,36,60,2,1,5,5,4,25,5.76,3.2,2.56,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive Widening,Random,MonteCarlo,Proportional Exp,0.26666666666666666,0.5,1000,2,49,64,112,2,1,7,7,4,49,6.37,3.43,2.94,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive Widening,MAST,Score Bounded,Robust,0.23333333333333334,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive Widening,NST,Implicit Minimax,MaxAvgScore,0.2,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Implicit Minimax,Random,Score Bounded,MaxAvgScore,0.5333333333333333,0.5,1000,2,144,169,312,16,1,12,12,4,144,7.03,3.67,3.36,0,0,0,0,0,0,0,0,0,1,0,,,,,
Alpha-Beta,Random,Implicit Minimax,Robust,0.0,0.5,1000,2,196,225,420,22,2,14,14,4,218,7.16,3.71,3.45,0,0,0,0,0,0,0,0,0,1,0,,,,,
Implicit Minimax,MAST,Implicit Minimax,Proportional Exp,0.2,0.5,1000,2,196,225,420,20,1,14,14,4,196,7.16,3.71,3.45,0,0,0,0,0,0,0,0,0,1,0,,,,,
Alpha-Beta,NST,Score Bounded,Proportional Exp,0.0,0.5,1000,2,36,29,64,2,1,7,5,6,29,4.41,4.41,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
Alpha-Beta,NST,Score Bounded,Proportional Exp,0.16666666666666666,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Implicit Minimax,NST,MonteCarlo,Robust,0.06666666666666667,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Alpha-Beta,MAST,MonteCarlo,MaxAvgScore,0.13333333333333333,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1,Random,MonteCarlo,Proportional Exp,0.43333333333333335,0.5,1000,2,64,81,144,7,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1,MAST,Score Bounded,Robust,0.0,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1,NST,Implicit Minimax,MaxAvgScore,0.13333333333333333,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 tuned,Random,Score Bounded,MaxAvgScore,0.36666666666666664,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 tuned,MAST,Implicit Minimax,Proportional Exp,0.13333333333333333,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 GRAVE,Random,Implicit Minimax,Robust,0.36666666666666664,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 GRAVE,NST,Score Bounded,Proportional Exp,0.0,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive Widening,MAST,Implicit Minimax,Robust,0.5333333333333333,0.5,1000,2,32,25,56,2,2,5,5,4,58,4.48,4.48,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
UCB1 tuned,NST,MonteCarlo,Robust,0.16666666666666666,0.5,1000,2,64,81,144,12,1,8,8,4,74,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 GRAVE,MAST,MonteCarlo,MaxAvgScore,0.26666666666666666,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive History,Random,MonteCarlo,Proportional Exp,0.23333333333333334,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive History,MAST,Score Bounded,Robust,0.6666666666666666,0.5,1000,2,100,121,220,18,1,10,10,4,100,6.84,3.6,3.24,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive History,NST,Implicit Minimax,MaxAvgScore,0.2,0.5,1000,2,64,81,144,12,3,8,8,4,74,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
McBRAVE,Random,Score Bounded,MaxAvgScore,0.0,0.5,1000,2,64,81,144,12,1,8,8,4,74,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
McBRAVE,MAST,Implicit Minimax,Proportional Exp,0.03333333333333333,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
McGRAVE,Random,Implicit Minimax,Robust,0.06666666666666667,0.5,1000,2,100,121,220,18,1,10,10,4,100,6.84,3.6,3.24,0,0,0,0,0,0,0,0,0,1,0,,,,,
McGRAVE,NST,Score Bounded,Proportional Exp,0.0,0.5,1000,2,64,81,144,4,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
McBRAVE,NST,MonteCarlo,Robust,0.0,0.5,1000,2,144,169,312,16,1,12,12,4,144,7.03,3.67,3.36,0,0,0,0,0,0,0,0,0,1,0,,,,,
Implicit Minimax,Random,Score Bounded,Robust,0.23333333333333334,0.5,1000,2,25,36,60,2,1,5,5,4,25,5.76,3.2,2.56,0,0,0,0,0,0,0,0,0,1,0,,,,,
McGRAVE,MAST,MonteCarlo,MaxAvgScore,0.06666666666666667,0.5,1000,2,196,225,420,20,1,14,14,4,196,7.16,3.71,3.45,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive Widening,Random,MonteCarlo,Proportional Exp,0.36666666666666664,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive Widening,MAST,Score Bounded,Robust,0.3,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive Widening,NST,Implicit Minimax,MaxAvgScore,0.06666666666666667,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Implicit Minimax,Random,Score Bounded,MaxAvgScore,0.5,0.5,1000,2,64,81,144,7,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Alpha-Beta,Random,Implicit Minimax,Robust,0.16666666666666666,0.5,1000,2,104,133,236,14,1,12,12,4,104,6.65,3.46,3.19,0,0,0,0,0,0,0,0,0,1,0,,,,,
Implicit Minimax,MAST,Implicit Minimax,Proportional Exp,0.0,0.5,1000,2,123,148,270,22,1,11,13,6,123,6.93,3.61,3.32,0,0,0,0,0,0,0,0,0,1,0,,,,,
Alpha-Beta,NST,Score Bounded,Proportional Exp,0.06666666666666667,0.5,1000,2,64,81,144,12,1,32,32,16,64,6.5,3.5,3.0,0,0,0,0,0,0,0,0,0,1,0,,,,,
Implicit Minimax,NST,MonteCarlo,Robust,0.06666666666666667,0.5,1000,2,100,121,220,14,1,10,10,4,100,6.84,3.6,3.24,0,0,0,0,0,0,0,0,0,1,0,,,,,
Alpha-Beta,MAST,MonteCarlo,MaxAvgScore,0.13333333333333333,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Implicit Minimax,NST,Implicit Minimax,MaxAvgScore,0.0,0.5,1000,2,8,41,64,6,4,11,11,4,53,3.12,3.12,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
UCB1,Random,MonteCarlo,Proportional Exp,0.16666666666666666,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1,MAST,Score Bounded,Robust,0.06666666666666667,0.5,1000,2,64,81,144,12,1,8,8,4,74,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1,NST,Implicit Minimax,MaxAvgScore,0.1,0.5,1000,2,64,81,144,12,4,8,8,4,76,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 tuned,Random,Score Bounded,MaxAvgScore,0.4,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 tuned,MAST,Implicit Minimax,Proportional Exp,0.0,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 GRAVE,Random,Implicit Minimax,Robust,0.0,0.5,1000,2,8,18,25,6,1,1,8,2,8,1.75,1.75,0.0,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 GRAVE,NST,Score Bounded,Proportional Exp,0.06666666666666667,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 tuned,NST,MonteCarlo,Robust,0.3,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 GRAVE,MAST,MonteCarlo,MaxAvgScore,0.5333333333333333,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
