job_base,game,variant,variant_select,variant_simulation,variant_backprop,variant_finalmove,wins,games,winrate,avgMoves,moveTime,gamesPerMatchup,maxMoves,cpus,mem,game_numPlayers,game_numCells,game_numVertices,game_numEdges,game_numComponents,game_numPhases,game_numRows,game_numColumns,game_numCorners,game_numPlayableSites,game_avgNumDirections,game_avgNumOrthogonal,game_avgNumDiagonal,game_isStacking,game_isStochastic,game_hasHiddenInfo,game_requiresTeams,game_hasTrack,game_hasCard,game_hasHandDice,game_isVertexGame,game_isEdgeGame,game_isCellGame,game_isDeductionPuzzle,game_isSimultaneous,game_isAlternating,game_maxCount,game_maxLocalStates,game_stateSpaceLog
planned_T178_5918510,Muvalavala (Luena),McBRAVE | NST | Score Bounded | MaxAvgScore,McBRAVE,NST,Score Bounded,MaxAvgScore,0,30,0.0,73.9,0.5,30,1000,4,7G,2,15,24,38,1,2,4,6,4,41,5.67,3.17,2.5,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T179_5918511,Muvalavala (Quioco),McGRAVE | MAST | Implicit Minimax | MaxAvgScore,McGRAVE,MAST,Implicit Minimax,MaxAvgScore,0,30,0.0,35.9,0.5,30,1000,4,7G,2,15,24,38,1,1,4,6,4,24,5.67,3.17,2.5,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T17_5918349,Bagh Guti,McBRAVE | MAST | MonteCarlo | Proportional Exp,McBRAVE,MAST,MonteCarlo,Proportional Exp,14,30,0.4666666666666667,332.5,0.5,30,1000,5,7G,2,24,25,48,2,1,5,5,4,25,5.12,3.84,1.28,1,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T180_5918512,Mwambulula,McGRAVE | NST | MonteCarlo | Proportional Exp,McGRAVE,NST,MonteCarlo,Proportional Exp,0,30,0.0,384.0,0.5,30,1000,4,7G,2,21,32,52,1,2,4,8,4,55,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T181_5918513,Mweiso,McBRAVE | MAST | MonteCarlo | Robust,McBRAVE,MAST,MonteCarlo,Robust,2,30,0.06666666666666667,65.7,0.5,30,1000,4,7G,2,21,32,52,1,2,4,8,4,34,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T182_5918514,Mweso,McGRAVE | Random | Score Bounded | Robust,McGRAVE,Random,Score Bounded,Robust,2,30,0.06666666666666667,130.8,0.5,30,1000,4,7G,2,21,32,52,1,2,4,8,4,34,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T183_5918515,Namudilakunze,Progressive Widening | Random | MonteCarlo | MaxAvgScore,Progressive Widening,Random,MonteCarlo,MaxAvgScore,16,30,0.5333333333333333,197.8,0.5,30,1000,4,7G,2,18,28,45,1,2,4,7,4,30,5.79,3.21,2.57,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T184_5918516,Nchayo,Progressive Widening | MAST | Score Bounded | Proportional Exp,Progressive Widening,MAST,Score Bounded,Proportional Exp,15,30,0.5,46.3,0.5,30,1000,4,7G,2,12,20,31,1,1,4,5,4,34,5.5,3.1,2.4,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T185_5918517,Nchuwa,Progressive Widening | NST | Implicit Minimax | Robust,Progressive Widening,NST,Implicit Minimax,Robust,6,30,0.2,76.6,0.5,30,1000,4,7G,2,15,24,38,1,6,4,6,4,24,5.67,3.17,2.5,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T186_5918518,Ngolo,Implicit Minimax | Random | Implicit Minimax | Proportional Exp,Implicit Minimax,Random,Implicit Minimax,Proportional Exp,0,30,0.0,690.0,0.5,30,1000,4,7G,2,24,36,59,1,1,4,9,4,36,5.94,3.28,2.67,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T187_5918519,Ngulungu,Alpha-Beta | MAST | Implicit Minimax | MaxAvgScore,Alpha-Beta,MAST,Implicit Minimax,MaxAvgScore,15,30,0.5,18.0,0.5,30,1000,4,7G,2,18,28,45,2,1,4,7,4,28,5.79,3.21,2.57,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T188_5918520,Njombwa (One Counter),Implicit Minimax | NST | MonteCarlo | MaxAvgScore,Implicit Minimax,NST,MonteCarlo,MaxAvgScore,12,30,0.4,466.2,0.5,30,1000,4,7G,2,21,32,52,1,4,4,8,4,32,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T189_5918521,Njombwa (Two Counters),Alpha-Beta | NST | Score Bounded | Proportional Exp,Alpha-Beta,NST,Score Bounded,Proportional Exp,1,30,0.03333333333333333,409.2,0.5,30,1000,4,7G,2,21,32,52,1,1,4,8,4,32,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T18_5918350,Bagha Guti,McBRAVE | NST | Score Bounded | Robust,McBRAVE,NST,Score Bounded,Robust,11,30,0.36666666666666664,417.0,0.5,30,1000,5,7G,2,32,25,56,2,2,5,5,4,26,4.48,4.48,0.0,1,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T190_5918522,Njombwa,UCB1 | Random | MonteCarlo | Proportional Exp,UCB1,Random,MonteCarlo,Proportional Exp,4,30,0.13333333333333333,510.0,0.5,30,1000,4,7G,2,21,32,52,1,3,4,8,4,32,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T191_5918523,Nsolo,UCB1 | MAST | Score Bounded | MaxAvgScore,UCB1,MAST,Score Bounded,MaxAvgScore,9,30,0.3,191.5,0.5,30,1000,4,7G,2,27,40,66,1,1,4,10,4,40,6.0,3.3,2.7,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T192_5918524,Nsumbi,UCB1 | NST | Implicit Minimax | Robust,UCB1,NST,Implicit Minimax,Robust,8,30,0.26666666666666666,133.5,0.5,30,1000,4,7G,2,21,32,52,1,2,4,8,4,32,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T193_5918525,Otep,UCB1 tuned | Random | Score Bounded | Robust,UCB1 tuned,Random,Score Bounded,Robust,16,30,0.5333333333333333,134.9,0.5,30,1000,4,7G,2,21,32,52,1,4,4,8,4,34,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T194_5918526,Owela (Benguela),UCB1 tuned | MAST | MonteCarlo | Proportional Exp,UCB1 tuned,MAST,MonteCarlo,Proportional Exp,9,30,0.3,73.5,0.5,30,1000,4,7G,2,33,48,80,1,1,4,12,4,83,6.08,3.33,2.75,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T195_5918527,Pereauni,UCB1 GRAVE | Random | Implicit Minimax | MaxAvgScore,UCB1 GRAVE,Random,Implicit Minimax,MaxAvgScore,10,30,0.3333333333333333,38.4,0.5,30,1000,4,7G,2,21,32,52,1,2,4,8,4,32,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T196_5918528,Quela,Progressive History | NST | Score Bounded | MaxAvgScore,Progressive History,NST,Score Bounded,MaxAvgScore,0,30,0.0,1000.0,0.5,30,1000,4,7G,2,15,24,38,1,4,4,6,4,41,5.67,3.17,2.5,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T197_5918529,Quiela,UCB1 GRAVE | MAST | MonteCarlo | Robust,UCB1 GRAVE,MAST,MonteCarlo,Robust,0,30,0.0,1000.0,0.5,30,1000,4,7G,2,18,28,45,1,3,4,7,4,30,5.79,3.21,2.57,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T198_5918530,Ryakati,Progressive History | MAST | Implicit Minimax | Proportional Exp,Progressive History,MAST,Implicit Minimax,Proportional Exp,0,30,0.0,1000.0,0.5,30,1000,4,7G,2,21,32,52,1,4,4,8,4,34,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T199_5918531,Spreta,McBRAVE | NST | MonteCarlo | Proportional Exp,McBRAVE,NST,MonteCarlo,Proportional Exp,0,30,0.0,45.7,0.5,30,1000,4,7G,2,27,40,66,1,2,4,10,4,40,6.0,3.3,2.7,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T19_5918351,Baghchal,McGRAVE | Random | Score Bounded | Proportional Exp,McGRAVE,Random,Score Bounded,Proportional Exp,5,30,0.16666666666666666,230.1,0.5,30,1000,4,7G,2,32,25,56,2,2,5,5,4,58,4.48,4.48,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T200_5918532,Sute,UCB1 tuned | NST | Implicit Minimax | MaxAvgScore,UCB1 tuned,NST,Implicit Minimax,MaxAvgScore,4,30,0.13333333333333333,366.2,0.5,30,1000,4,7G,2,21,32,52,1,1,4,8,4,32,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T201_5918533,Tchela,UCB1 GRAVE | NST | Score Bounded | Proportional Exp,UCB1 GRAVE,NST,Score Bounded,Proportional Exp,0,30,0.0,96.2,0.5,30,1000,4,7G,2,18,36,48,1,3,4,11,12,36,4.67,2.67,2.0,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T202_5918534,Tshuba,Progressive History | Random | MonteCarlo | Robust,Progressive History,Random,MonteCarlo,Robust,12,30,0.4,22.8,0.5,30,1000,4,7G,2,9,16,24,1,1,4,4,4,18,5.25,3.0,2.25,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T203_5918535,Tsoro (Additional Capture),McBRAVE | Random | Score Bounded | MaxAvgScore,McBRAVE,Random,Score Bounded,MaxAvgScore,0,30,0.0,28.1,0.5,30,1000,4,7G,2,21,32,52,1,1,4,8,4,32,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T204_5918536,Tsoro (Baia),McBRAVE | MAST | Implicit Minimax | Robust,McBRAVE,MAST,Implicit Minimax,Robust,0,30,0.0,221.9,0.5,30,1000,4,7G,2,36,52,87,1,2,4,13,4,54,6.12,3.35,2.77,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T205_5918537,Tsoro (Reentered Captures),McGRAVE | Random | Implicit Minimax | Proportional Exp,McGRAVE,Random,Implicit Minimax,Proportional Exp,0,30,0.0,1000.0,0.5,30,1000,4,7G,2,21,32,52,1,1,4,8,4,32,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T206_5918538,Tsoro,McGRAVE | MAST | MonteCarlo | MaxAvgScore,McGRAVE,MAST,MonteCarlo,MaxAvgScore,1,30,0.03333333333333333,116.5,0.5,30,1000,4,7G,2,21,32,52,1,1,4,8,4,32,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T207_5918539,Cirgol,McGRAVE | NST | Score Bounded | Robust,McGRAVE,NST,Score Bounded,Robust,0,30,0.0,35.4,0.5,30,1000,4,7G,2,0,10,10,1,1,4,4,10,12,2.0,2.0,0.0,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T208_5918540,Katro,Progressive Widening | MAST | Score Bounded | Robust,Progressive Widening,MAST,Score Bounded,Robust,15,30,0.5,187.7,0.5,30,1000,4,7G,2,25,36,60,1,1,6,6,4,36,6.11,3.33,2.78,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T209_5918541,Mbelele,Progressive Widening | NST | MonteCarlo | MaxAvgScore,Progressive Widening,NST,MonteCarlo,MaxAvgScore,5,30,0.16666666666666666,175.4,0.5,30,1000,4,7G,2,13,36,42,1,1,3,20,16,36,3.78,2.33,1.44,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T20_5918352,Bam Blang Beh Khla,McGRAVE | MAST | Implicit Minimax | Robust,McGRAVE,MAST,Implicit Minimax,Robust,0,30,0.0,101.5,0.5,30,1000,4,7G,2,2,10,12,2,1,4,3,2,10,2.4,2.4,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T210_5918542,Okwe (Achalla),Progressive Widening | Random | Implicit Minimax | Proportional Exp,Progressive Widening,Random,Implicit Minimax,Proportional Exp,2,30,0.06666666666666667,35.1,0.5,30,1000,4,7G,2,0,14,10,1,1,4,4,10,14,1.43,1.43,0.0,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T211_5918543,Sat Gol,Implicit Minimax | Random | MonteCarlo | Robust,Implicit Minimax,Random,MonteCarlo,Robust,15,30,0.5,40.0,0.5,30,1000,4,7G,2,0,7,7,1,1,4,7,7,9,2.0,2.0,0.0,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T212_5918544,Abalala'e,Implicit Minimax | MAST | Score Bounded | MaxAvgScore,Implicit Minimax,MAST,Score Bounded,MaxAvgScore,10,30,0.3333333333333333,216.1,0.5,30,1000,4,7G,2,10,18,27,1,1,3,6,4,30,5.22,3.0,2.22,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T213_5918545,Gabata (Adowa),Alpha-Beta | NST | MonteCarlo | Proportional Exp,Alpha-Beta,NST,MonteCarlo,Proportional Exp,0,30,0.0,1000.0,0.5,30,1000,4,7G,2,10,18,27,1,2,3,6,4,30,5.22,3.0,2.22,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T214_5918546,Gabata (Aksum),Implicit Minimax | NST | Implicit Minimax | Robust,Implicit Minimax,NST,Implicit Minimax,Robust,0,30,0.0,1000.0,0.5,30,1000,4,7G,2,10,18,27,1,2,3,6,4,30,5.22,3.0,2.22,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T215_5918547,Rab'e,Alpha-Beta | Random | Score Bounded | MaxAvgScore,Alpha-Beta,Random,Score Bounded,MaxAvgScore,0,30,0.0,1000.0,0.5,30,1000,4,7G,2,10,18,27,1,2,3,6,4,30,5.22,3.0,2.22,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T216_5918548,Selus (Massawa),Alpha-Beta | MAST | Implicit Minimax | Robust,Alpha-Beta,MAST,Implicit Minimax,Robust,0,30,0.0,1000.0,0.5,30,1000,4,7G,2,10,18,27,1,2,3,6,4,30,5.22,3.0,2.22,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T217_5918549,Selus,Implicit Minimax | MAST | Score Bounded | Proportional Exp,Implicit Minimax,MAST,Score Bounded,Proportional Exp,0,30,0.0,1000.0,0.5,30,1000,4,7G,2,10,18,27,1,1,3,6,4,20,5.22,3.0,2.22,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T218_5918550,The Concentration Game,UCB1 | Random | Implicit Minimax | MaxAvgScore,UCB1,Random,Implicit Minimax,MaxAvgScore,2,30,0.06666666666666667,148.2,0.5,30,1000,4,7G,2,6,12,17,1,1,3,4,4,12,4.83,2.83,2.0,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T219_5918551,Adi,UCB1 | MAST | MonteCarlo | Proportional Exp,UCB1,MAST,MonteCarlo,Proportional Exp,1,30,0.03333333333333333,907.8,0.5,30,1000,4,7G,2,7,14,20,1,2,2,8,2,14,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T21_5918353,Bouge Shodra,McGRAVE | NST | MonteCarlo | MaxAvgScore,McGRAVE,NST,MonteCarlo,MaxAvgScore,10,30,0.3333333333333333,372.1,0.5,30,1000,4,7G,2,40,35,74,2,2,9,5,9,76,4.46,4.23,0.23,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T220_5918552,Adidada,UCB1 | NST | Score Bounded | Robust,UCB1,NST,Score Bounded,Robust,21,30,0.7,66.8,0.5,30,1000,4,7G,2,7,14,20,1,1,2,8,2,21,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T221_5918553,Adjiboto,UCB1 tuned | Random | MonteCarlo | Robust,UCB1 tuned,Random,MonteCarlo,Robust,12,30,0.4,69.6,0.5,30,1000,4,7G,2,4,10,13,1,2,2,5,4,16,4.2,2.6,1.6,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T222_5918554,Ako Okwe,UCB1 tuned | MAST | Implicit Minimax | MaxAvgScore,UCB1 tuned,MAST,Implicit Minimax,MaxAvgScore,11,30,0.36666666666666664,243.8,0.5,30,1000,4,7G,2,6,12,17,1,1,2,7,2,12,4.17,2.83,1.33,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T223_5918555,Altiev,UCB1 GRAVE | Random | Score Bounded | Proportional Exp,UCB1 GRAVE,Random,Score Bounded,Proportional Exp,1,30,0.03333333333333333,77.7,0.5,30,1000,4,7G,2,5,12,16,1,1,2,6,4,14,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T224_5918556,Andada,UCB1 GRAVE | NST | MonteCarlo | MaxAvgScore,UCB1 GRAVE,NST,MonteCarlo,MaxAvgScore,5,30,0.16666666666666666,135.2,0.5,30,1000,4,7G,2,11,24,34,1,2,2,12,4,26,4.67,2.83,1.83,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T225_5918557,Andot,Progressive History | NST | Implicit Minimax | Proportional Exp,Progressive History,NST,Implicit Minimax,Proportional Exp,1,30,0.03333333333333333,55.7,0.5,30,1000,4,7G,2,5,12,16,1,1,2,6,4,12,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T226_5918558,Aw-li On-nam Ot-tjin,UCB1 tuned | NST | Score Bounded | Proportional Exp,UCB1 tuned,NST,Score Bounded,Proportional Exp,20,30,0.6666666666666666,60.6,0.5,30,1000,4,7G,2,10,20,29,1,1,2,11,2,20,4.5,2.9,1.6,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T227_5918559,Awagagae,UCB1 GRAVE | MAST | Implicit Minimax | Robust,UCB1 GRAVE,MAST,Implicit Minimax,Robust,2,30,0.06666666666666667,268.2,0.5,30,1000,4,7G,2,5,12,16,1,2,2,6,4,19,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T228_5918560,Awari,Progressive History | Random | MonteCarlo | Robust,Progressive History,Random,MonteCarlo,Robust,10,30,0.3333333333333333,105.1,0.5,30,1000,4,7G,2,5,12,16,1,1,2,6,4,19,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T229_5918561,Azigo,Progressive History | MAST | Score Bounded | MaxAvgScore,Progressive History,MAST,Score Bounded,MaxAvgScore,0,30,0.0,1000.0,0.5,30,1000,4,7G,2,19,40,58,1,2,2,20,4,61,4.8,2.9,1.9,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T22_5918354,Cercar La Liebre,Progressive Widening | Random | Implicit Minimax | MaxAvgScore,Progressive Widening,Random,Implicit Minimax,MaxAvgScore,15,30,0.5,46.7,0.5,30,1000,4,7G,2,32,25,56,2,1,5,5,4,25,4.48,4.48,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T230_5918562,Baqura,McBRAVE | Random | Implicit Minimax | MaxAvgScore,McBRAVE,Random,Implicit Minimax,MaxAvgScore,0,30,0.0,408.1,0.5,30,1000,4,7G,2,5,12,16,1,3,2,6,4,19,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T231_5918563,Bay Khom,McBRAVE | MAST | MonteCarlo | Proportional Exp,McBRAVE,MAST,MonteCarlo,Proportional Exp,4,30,0.13333333333333333,91.9,0.5,30,1000,4,7G,2,5,10,14,1,2,2,6,2,17,4.0,2.8,1.2,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T232_5918564,Bechi,McGRAVE | NST | MonteCarlo | MaxAvgScore,McGRAVE,NST,MonteCarlo,MaxAvgScore,3,30,0.1,259.8,0.5,30,1000,4,7G,2,3,8,10,1,2,2,4,4,13,4.0,2.5,1.5,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T233_5918565,Bosh,McBRAVE | NST | Score Bounded | Robust,McBRAVE,NST,Score Bounded,Robust,0,30,0.0,240.2,0.5,30,1000,4,7G,2,4,10,13,1,2,2,5,4,16,4.2,2.6,1.6,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T234_5918566,Boukerourou,McGRAVE | Random | Score Bounded | Proportional Exp,McGRAVE,Random,Score Bounded,Proportional Exp,1,30,0.03333333333333333,708.9,0.5,30,1000,4,7G,2,3,8,10,1,1,2,4,4,8,4.0,2.5,1.5,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T235_5918567,Buqruru,Progressive Widening | NST | Implicit Minimax | Proportional Exp,Progressive Widening,NST,Implicit Minimax,Proportional Exp,0,30,0.0,4.5,0.5,30,1000,4,7G,2,3,8,10,1,3,2,4,4,13,4.0,2.5,1.5,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T236_5918568,Chongka',McGRAVE | MAST | Implicit Minimax | Robust,McGRAVE,MAST,Implicit Minimax,Robust,0,30,0.0,109.8,0.5,30,1000,4,7G,2,8,16,23,1,1,2,9,2,16,4.38,2.88,1.5,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T237_5918569,Chonka,Progressive Widening | Random | MonteCarlo | Robust,Progressive Widening,Random,MonteCarlo,Robust,15,30,0.5,87.3,0.5,30,1000,4,7G,2,8,16,23,1,1,2,9,2,16,4.38,2.88,1.5,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T238_5918570,Chungcajon,Progressive Widening | MAST | Score Bounded | MaxAvgScore,Progressive Widening,MAST,Score Bounded,MaxAvgScore,10,30,0.3333333333333333,227.8,0.5,30,1000,4,7G,2,8,16,23,1,1,2,9,2,16,4.38,2.88,1.5,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T239_5918571,Dabuda,Implicit Minimax | Random | Implicit Minimax | MaxAvgScore,Implicit Minimax,Random,Implicit Minimax,MaxAvgScore,2,30,0.06666666666666667,134.8,0.5,30,1000,4,7G,2,9,20,28,1,2,2,10,4,31,4.6,2.8,1.8,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T23_5918355,Coyote,Progressive Widening | MAST | MonteCarlo | Proportional Exp,Progressive Widening,MAST,MonteCarlo,Proportional Exp,15,30,0.5,42.8,0.5,30,1000,4,7G,2,24,25,48,2,1,5,5,4,25,5.12,3.84,1.28,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T240_5918572,Daramuti,Alpha-Beta | MAST | MonteCarlo | Proportional Exp,Alpha-Beta,MAST,MonteCarlo,Proportional Exp,1,30,0.03333333333333333,325.6,0.5,30,1000,4,7G,2,8,16,23,1,3,2,9,2,16,4.38,2.88,1.5,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T241_5918573,Das Bohnenspiel,Implicit Minimax | NST | MonteCarlo | MaxAvgScore,Implicit Minimax,NST,MonteCarlo,MaxAvgScore,6,30,0.2,52.2,0.5,30,1000,4,7G,2,7,14,20,1,1,2,8,2,14,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T242_5918574,Deka,Alpha-Beta | Random | Score Bounded | Robust,Alpha-Beta,Random,Score Bounded,Robust,1,30,0.03333333333333333,26.1,0.5,30,1000,4,7G,2,1,13,12,1,1,3,5,4,13,2.77,1.85,0.92,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T243_5918575,Dongjintian,Alpha-Beta | NST | Implicit Minimax | Robust,Alpha-Beta,NST,Implicit Minimax,Robust,6,30,0.2,55.6,0.5,30,1000,4,7G,2,4,10,13,1,1,2,5,4,16,4.2,2.6,1.6,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T244_5918576,Duene,Implicit Minimax | Random | Implicit Minimax | Proportional Exp,Implicit Minimax,Random,Implicit Minimax,Proportional Exp,0,30,0.0,67.3,0.5,30,1000,4,7G,2,7,14,20,1,2,2,8,2,14,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T245_5918577,En Gehe,Alpha-Beta | Random | MonteCarlo | MaxAvgScore,Alpha-Beta,Random,MonteCarlo,MaxAvgScore,6,30,0.2,509.8,0.5,30,1000,4,7G,2,39,80,118,1,1,2,40,4,121,4.9,2.95,1.95,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T246_5918578,English Wari (St. Lucia),UCB1 | Random | Score Bounded | Proportional Exp,UCB1,Random,Score Bounded,Proportional Exp,5,30,0.16666666666666666,110.1,0.5,30,1000,4,7G,2,7,14,20,1,2,2,8,2,14,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T247_5918579,Enindji,UCB1 | MAST | MonteCarlo | Robust,UCB1,MAST,MonteCarlo,Robust,9,30,0.3,252.9,0.5,30,1000,4,7G,2,7,14,20,1,1,2,8,2,14,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T248_5918580,Erherhe,UCB1 | NST | Implicit Minimax | MaxAvgScore,UCB1,NST,Implicit Minimax,MaxAvgScore,14,30,0.4666666666666667,291.2,0.5,30,1000,4,7G,2,7,14,20,1,2,2,8,2,14,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T249_5918581,FairKalah,UCB1 tuned | MAST | Score Bounded | MaxAvgScore,UCB1 tuned,MAST,Score Bounded,MaxAvgScore,15,30,0.5,34.0,0.5,30,1000,4,7G,2,7,14,20,1,1,2,8,2,14,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T24_5918356,Demala Diviyan Keliya,Progressive Widening | NST | Score Bounded | Robust,Progressive Widening,NST,Score Bounded,Robust,15,30,0.5,104.5,0.5,30,1000,4,7G,2,12,23,38,2,2,5,15,5,36,4.87,3.3,1.57,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T250_5918582,Fergen Gobale,UCB1 tuned | NST | MonteCarlo | Proportional Exp,UCB1 tuned,NST,MonteCarlo,Proportional Exp,15,30,0.5,59.2,0.5,30,1000,4,7G,2,4,14,15,1,2,2,8,10,20,3.29,2.14,1.14,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T251_5918583,Foji,UCB1 GRAVE | MAST | Implicit Minimax | Proportional Exp,UCB1 GRAVE,MAST,Implicit Minimax,Proportional Exp,1,30,0.03333333333333333,169.1,0.5,30,1000,4,7G,2,5,12,16,1,1,2,6,4,19,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T252_5918584,Fondji,UCB1 GRAVE | NST | Score Bounded | Robust,UCB1 GRAVE,NST,Score Bounded,Robust,4,30,0.13333333333333333,388.0,0.5,30,1000,4,7G,2,7,14,20,1,1,2,8,2,14,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T253_5918585,French Wari,UCB1 tuned | Random | Implicit Minimax | Robust,UCB1 tuned,Random,Implicit Minimax,Robust,6,30,0.2,57.9,0.5,30,1000,4,7G,2,5,12,16,1,1,2,6,4,19,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T254_5918586,Gabata (Adegrat),UCB1 GRAVE | Random | MonteCarlo | MaxAvgScore,UCB1 GRAVE,Random,MonteCarlo,MaxAvgScore,4,30,0.13333333333333333,923.3,0.5,30,1000,4,7G,2,5,12,16,1,2,2,6,4,19,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T255_5918587,Gabata (Ansaba),Progressive History | Random | Score Bounded | Proportional Exp,Progressive History,Random,Score Bounded,Proportional Exp,2,30,0.06666666666666667,557.0,0.5,30,1000,4,7G,2,5,12,16,1,2,2,6,4,19,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T256_5918588,Gabata (Oromo),Progressive History | MAST | MonteCarlo | Robust,Progressive History,MAST,MonteCarlo,Robust,0,30,0.0,1000.0,0.5,30,1000,4,7G,2,5,12,16,1,3,2,6,4,19,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0,,,,,
