job,out_file,err_file,out_exists,err_exists,out_size_bytes,err_size_bytes,parse_ok,has_game,has_variant,has_wins,has_total,diagnostic_reason,n_timeouts,game,variant,wins,completed,total_expected,losses,draws,failures,avgMoves,moveTime,maxMoves
planned_T7575_6078415,planned_T7575_6078415.out,planned_T7575_6078415.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,Ketatu,AG0 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7576_6078416,planned_T7576_6078416.out,planned_T7576_6078416.err,True,True,272,222,False,True,True,False,False,started_no_result_summary,0,Damat,UCB1 | Random | MonteCarlo | Proportional Exp,,,,,,,,2.0,1000
planned_T7577_6078417,planned_T7577_6078417.out,planned_T7577_6078417.err,True,True,273,222,False,True,True,False,False,started_no_result_summary,0,Tron,Progressive Bias | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7578_6078418,planned_T7578_6078418.out,planned_T7578_6078418.err,True,True,272,222,False,True,True,False,False,started_no_result_summary,0,Diagonal Draughts,UCB1 | MAST | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7579_6078419,planned_T7579_6078419.out,planned_T7579_6078419.err,True,True,280,222,False,True,True,False,False,started_no_result_summary,0,International Draughts,UCB1 | Random | Qualitative | Robust,,,,,,,,1.0,1000
planned_T757_6071597,planned_T757_6071597.out,planned_T757_6071597.err,True,True,374,0,True,True,True,True,True,complete,0,Castello,Alpha-Beta | Random | MonteCarlo | Robust,0.0,30.0,30.0,29.0,1.0,0.0,456.5,0.2,1000
planned_T7580_6078420,planned_T7580_6078420.out,planned_T7580_6078420.err,True,True,263,222,False,True,True,False,False,started_no_result_summary,0,Maleys,UCB1 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7581_6078421,planned_T7581_6078421.out,planned_T7581_6078421.err,True,True,265,222,False,True,True,False,False,started_no_result_summary,0,Or Thella,AG0 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7582_6078422,planned_T7582_6078422.out,planned_T7582_6078422.err,True,True,275,222,False,True,True,False,False,started_no_result_summary,0,Vertiges,UCB1 | Random | MonteCarlo | Proportional Exp,,,,,,,,0.5,1000
planned_T7583_6078423,planned_T7583_6078423.out,planned_T7583_6078423.err,True,True,275,222,False,True,True,False,False,started_no_result_summary,0,Jeu Militaire,UCB1 | Random | MonteCarlo | MaxAvgScore,,,,,,,,1.0,1000
planned_T7584_6078424,planned_T7584_6078424.out,planned_T7584_6078424.err,True,True,289,222,False,True,True,False,False,started_no_result_summary,0,Wari (Alignment),Progressive Widening | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7585_6078425,planned_T7585_6078425.out,planned_T7585_6078425.err,True,True,269,222,False,True,True,False,False,started_no_result_summary,0,Pentalath,UCB1 | Random | Score Bounded | Robust,,,,,,,,0.2,1000
planned_T7586_6078426,planned_T7586_6078426.out,planned_T7586_6078426.err,True,True,276,222,False,True,True,False,False,started_no_result_summary,0,Double-Run Stone,McGRAVE | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7587_6078427,planned_T7587_6078427.out,planned_T7587_6078427.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Cascades,McBRAVE | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7588_6078428,planned_T7588_6078428.out,planned_T7588_6078428.err,True,True,263,222,False,True,True,False,False,started_no_result_summary,0,Squadro,AG0 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7589_6078429,planned_T7589_6078429.out,planned_T7589_6078429.err,True,True,265,222,False,True,True,False,False,started_no_result_summary,0,Overflow,ExIt | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T758_6071598,planned_T758_6071598.out,planned_T758_6071598.err,True,True,370,0,True,True,True,True,True,complete,0,Gurvan Xudag,UCB1 | Random | MonteCarlo | Robust,1.0,30.0,30.0,28.0,1.0,0.0,206.1,0.5,1000
planned_T7590_6078430,planned_T7590_6078430.out,planned_T7590_6078430.err,True,True,278,222,False,True,True,False,False,started_no_result_summary,0,Wolf und Schaaf,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7591_6078431,planned_T7591_6078431.out,planned_T7591_6078431.err,True,True,281,222,False,True,True,False,False,started_no_result_summary,0,Press Ups,Progressive History | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7592_6078432,planned_T7592_6078432.out,planned_T7592_6078432.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Sowing,McBRAVE | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7593_6078433,planned_T7593_6078433.out,planned_T7593_6078433.err,True,True,260,222,False,True,True,False,False,started_no_result_summary,0,Shred,UCB1 | MAST | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7594_6078434,planned_T7594_6078434.out,planned_T7594_6078434.err,True,True,264,222,False,True,True,False,False,started_no_result_summary,0,Gekitai,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7595_6078435,planned_T7595_6078435.out,planned_T7595_6078435.err,True,True,285,222,False,True,True,False,False,started_no_result_summary,0,Mini Hexchess,Progressive History | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7596_6078436,planned_T7596_6078436.out,planned_T7596_6078436.err,True,True,278,222,False,True,True,False,False,started_no_result_summary,0,The SmallHolder,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7597_6078437,planned_T7597_6078437.out,planned_T7597_6078437.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Stairs,Noisy AG0 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7598_6078438,planned_T7598_6078438.out,planned_T7598_6078438.err,True,True,272,222,False,True,True,False,False,started_no_result_summary,0,King And Courtesan,UCB1 | NST | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7599_6078439,planned_T7599_6078439.out,planned_T7599_6078439.err,True,True,276,222,False,True,True,False,False,started_no_result_summary,0,Double-Move Situ,McBRAVE | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T759_6071599,planned_T759_6071599.out,planned_T759_6071599.err,True,True,368,0,True,True,True,True,True,complete,0,Walking Dots,UCB1 | Random | MonteCarlo | Robust,4.0,30.0,30.0,24.0,2.0,0.0,116.3,1.0,1000
planned_T75_6070915,planned_T75_6070915.out,planned_T75_6070915.err,True,True,390,0,True,True,True,True,True,complete,0,Yucebao,UCB1 | Random | MonteCarlo | Proportional Exp,14.0,30.0,30.0,16.0,0.0,0.0,576.1,1.0,1000
planned_T7600_6078440,planned_T7600_6078440.out,planned_T7600_6078440.err,True,True,261,222,False,True,True,False,False,started_no_result_summary,0,Onyx,UCB1 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7601_6078441,planned_T7601_6078441.out,planned_T7601_6078441.err,True,True,275,222,False,True,True,False,False,started_no_result_summary,0,Kriegspiel (Chess),UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7602_6078442,planned_T7602_6078442.out,planned_T7602_6078442.err,True,True,269,222,False,True,True,False,False,started_no_result_summary,0,Short Assize,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7603_6078443,planned_T7603_6078443.out,planned_T7603_6078443.err,True,True,285,222,False,True,True,False,False,started_no_result_summary,0,Jeu de Renard (Two Foxes),McGRAVE | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7604_6078444,planned_T7604_6078444.out,planned_T7604_6078444.err,True,True,284,222,False,True,True,False,False,started_no_result_summary,0,Grasshopper,Progressive Widening | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7605_6078445,planned_T7605_6078445.out,planned_T7605_6078445.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,MacBeth,UCB1 | HS Playout | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7606_6078446,planned_T7606_6078446.out,planned_T7606_6078446.err,True,True,267,222,False,True,True,False,False,started_no_result_summary,0,Tara,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7607_6078447,planned_T7607_6078447.out,planned_T7607_6078447.err,True,True,264,222,False,True,True,False,False,started_no_result_summary,0,Terhuchu,AG0 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7608_6078448,planned_T7608_6078448.out,planned_T7608_6078448.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,HexGo,UCB1 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7609_6078449,planned_T7609_6078449.out,planned_T7609_6078449.err,True,True,263,222,False,True,True,False,False,started_no_result_summary,0,Katrayo,AG0 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T760_6071600,planned_T760_6071600.out,planned_T760_6071600.err,True,True,368,0,True,True,True,True,True,complete,0,Santorini,UCB1 | NST | MonteCarlo | Robust,0.0,30.0,30.0,27.0,3.0,0.0,401.1,2.0,1000
planned_T7610_6078450,planned_T7610_6078450.out,planned_T7610_6078450.err,True,True,280,222,False,True,True,False,False,started_no_result_summary,0,Qelat (Beni Amir-Mensa),ExIt | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7611_6078451,planned_T7611_6078451.out,planned_T7611_6078451.err,True,True,277,222,False,True,True,False,False,started_no_result_summary,0,Canadian Draughts,UCB1 | PlayoutHS | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7612_6078452,planned_T7612_6078452.out,planned_T7612_6078452.err,True,True,260,222,False,True,True,False,False,started_no_result_summary,0,Dam,UCB1 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7613_6078453,planned_T7613_6078453.out,planned_T7613_6078453.err,True,True,282,222,False,True,True,False,False,started_no_result_summary,0,Gurgaldaj,Progressive Widening | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7614_6078454,planned_T7614_6078454.out,planned_T7614_6078454.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Wari,Noisy AG0 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7615_6078455,planned_T7615_6078455.out,planned_T7615_6078455.err,True,True,264,222,False,True,True,False,False,started_no_result_summary,0,Hackenbush,UCB1 | LGR | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7616_6078456,planned_T7616_6078456.out,planned_T7616_6078456.err,True,True,277,222,False,True,True,False,False,started_no_result_summary,0,Bison,Progressive History | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7617_6078457,planned_T7617_6078457.out,planned_T7617_6078457.err,True,True,276,222,False,True,True,False,False,started_no_result_summary,0,Shi Liu Kan Tsiang Kun,UCB1 | NST | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7618_6078458,planned_T7618_6078458.out,planned_T7618_6078458.err,True,True,264,222,False,True,True,False,False,started_no_result_summary,0,Bizingo,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7619_6078459,planned_T7619_6078459.out,planned_T7619_6078459.err,True,True,297,222,False,True,True,False,False,started_no_result_summary,0,Shatranj al-Kabir (Constantinople),UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T761_6071601,planned_T761_6071601.out,planned_T761_6071601.err,True,True,371,0,True,True,True,True,True,complete,0,Havannah,UCB1 | MAST | MonteCarlo | Robust,1.0,30.0,30.0,29.0,0.0,0.0,144.5,0.2,1000
planned_T7620_6078460,planned_T7620_6078460.out,planned_T7620_6078460.err,True,True,261,222,False,True,True,False,False,started_no_result_summary,0,Winkers,UCB1 | NST | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7621_6078461,planned_T7621_6078461.out,planned_T7621_6078461.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,Bay Khom,UCB1 | Random | MonteCarlo | MaxAvgScore,,,,,,,,0.2,1000
planned_T7622_6078462,planned_T7622_6078462.out,planned_T7622_6078462.err,True,True,265,222,False,True,True,False,False,started_no_result_summary,0,Damdaman,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7623_6078463,planned_T7623_6078463.out,planned_T7623_6078463.err,True,True,258,222,False,True,True,False,False,started_no_result_summary,0,Bide,UCB1 | LGR | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7624_6078464,planned_T7624_6078464.out,planned_T7624_6078464.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Felli,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7625_6078465,planned_T7625_6078465.out,planned_T7625_6078465.err,True,True,272,222,False,True,True,False,False,started_no_result_summary,0,Abalala'e,Alpha-Beta | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7626_6078466,planned_T7626_6078466.out,planned_T7626_6078466.err,True,True,264,222,False,True,True,False,False,started_no_result_summary,0,Gamacha,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7627_6078467,planned_T7627_6078467.out,planned_T7627_6078467.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,Gol Ekuish,UCB1 | Random | Score Bounded | Robust,,,,,,,,1.0,1000
planned_T7628_6078468,planned_T7628_6078468.out,planned_T7628_6078468.err,True,True,263,222,False,True,True,False,False,started_no_result_summary,0,Bashni,UCB1 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7629_6078469,planned_T7629_6078469.out,planned_T7629_6078469.err,True,True,281,222,False,True,True,False,False,started_no_result_summary,0,Murus Gallicus,UCB1 | Random | MonteCarlo | Proportional Exp,,,,,,,,0.2,1000
planned_T762_6071602,planned_T762_6071602.out,planned_T762_6071602.err,True,True,363,0,True,True,True,True,True,complete,0,I,Alpha-Beta | Random | MonteCarlo | Robust,16.0,30.0,30.0,9.0,5.0,0.0,251.3,0.5,1000
planned_T7630_6078470,planned_T7630_6078470.out,planned_T7630_6078470.err,True,True,287,222,False,True,True,False,False,started_no_result_summary,0,Mysore Tiger Game (Two Tigers),UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7631_6078471,planned_T7631_6078471.out,planned_T7631_6078471.err,True,True,280,222,False,True,True,False,False,started_no_result_summary,0,Goldilocks Stones,Alpha-Beta | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7632_6078472,planned_T7632_6078472.out,planned_T7632_6078472.err,True,True,265,222,False,True,True,False,False,started_no_result_summary,0,Starchess,UCB1 | Random | Heuristic | Robust,,,,,,,,2.0,1000
planned_T7633_6078473,planned_T7633_6078473.out,planned_T7633_6078473.err,True,True,264,222,False,True,True,False,False,started_no_result_summary,0,Pentomino,UCB1 | MAST | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7634_6078474,planned_T7634_6078474.out,planned_T7634_6078474.err,True,True,281,222,False,True,True,False,False,started_no_result_summary,0,Ikibuguzo (Opening 2),McGRAVE | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7635_6078475,planned_T7635_6078475.out,planned_T7635_6078475.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,Mweiso,AG0 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7636_6078476,planned_T7636_6078476.out,planned_T7636_6078476.err,True,True,269,222,False,True,True,False,False,started_no_result_summary,0,Chisolo,Noisy AG0 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7637_6078477,planned_T7637_6078477.out,planned_T7637_6078477.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,Namudilakunze,ExIt | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7638_6078478,planned_T7638_6078478.out,planned_T7638_6078478.err,True,True,260,222,False,True,True,False,False,started_no_result_summary,0,Mweso,UCB1 | MAST | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7639_6078479,planned_T7639_6078479.out,planned_T7639_6078479.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,Susan,UCB1 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T763_6071603,planned_T763_6071603.out,planned_T763_6071603.err,True,True,365,0,True,True,True,True,True,complete,0,Kapana Bona,UCB1 | LGR | MonteCarlo | Robust,0.0,30.0,30.0,9.0,21.0,0.0,964.6,1.0,1000
planned_T7640_6078480,planned_T7640_6078480.out,planned_T7640_6078480.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Cross,UCB1 GRAVE | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7641_6078481,planned_T7641_6078481.out,planned_T7641_6078481.err,True,True,274,222,False,True,True,False,False,started_no_result_summary,0,Omega,Progressive Bias | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7642_6078482,planned_T7642_6078482.out,planned_T7642_6078482.err,True,True,264,222,False,True,True,False,False,started_no_result_summary,0,Yavalath,AG0 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7643_6078483,planned_T7643_6078483.out,planned_T7643_6078483.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Mity,Noisy AG0 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7644_6078484,planned_T7644_6078484.out,planned_T7644_6078484.err,True,True,271,222,False,True,True,False,False,started_no_result_summary,0,Boseog Gonu,McGRAVE | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7645_6078485,planned_T7645_6078485.out,planned_T7645_6078485.err,True,True,267,222,False,True,True,False,False,started_no_result_summary,0,Epelle,UCB1 | HS Playout | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7646_6078486,planned_T7646_6078486.out,planned_T7646_6078486.err,True,True,263,222,False,True,True,False,False,started_no_result_summary,0,Tant Fant,UCB1 | Random | AlphaGo | Robust,,,,,,,,0.5,1000
planned_T7647_6078487,planned_T7647_6078487.out,planned_T7647_6078487.err,True,True,272,222,False,True,True,False,False,started_no_result_summary,0,Archimedes,Noisy AG0 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7648_6078488,planned_T7648_6078488.out,planned_T7648_6078488.err,True,True,269,222,False,True,True,False,False,started_no_result_summary,0,Veloop (Hex),UCB1 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7649_6078489,planned_T7649_6078489.out,planned_T7649_6078489.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Grande Acedrex,UCB1 | NST | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T764_6071604,planned_T764_6071604.out,planned_T764_6071604.err,True,True,379,0,True,True,True,True,True,complete,0,Um el Tuweisat,UCB1 | Random | AlphaGo | Robust,29.0,30.0,30.0,0.0,1.0,0.0,701.5,2.0,1000
planned_T7650_6078490,planned_T7650_6078490.out,planned_T7650_6078490.err,True,True,275,222,False,True,True,False,False,started_no_result_summary,0,Kisolo,Implicit Minimax | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7651_6078491,planned_T7651_6078491.out,planned_T7651_6078491.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,Sfenj,UCB1 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7652_6078492,planned_T7652_6078492.out,planned_T7652_6078492.err,True,True,269,222,False,True,True,False,False,started_no_result_summary,0,Santorini,McGRAVE | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7653_6078493,planned_T7653_6078493.out,planned_T7653_6078493.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Iyogh,UCB1 GRAVE | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7654_6078494,planned_T7654_6078494.out,planned_T7654_6078494.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,Zombego,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7655_6078495,planned_T7655_6078495.out,planned_T7655_6078495.err,True,True,292,222,False,True,True,False,False,started_no_result_summary,0,Smasandyutakankarikrida (Allahabad),UCB1 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7656_6078496,planned_T7656_6078496.out,planned_T7656_6078496.err,True,True,290,222,False,True,True,False,False,started_no_result_summary,0,Shatranj al-Jawarhiya,Progressive Bias | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7657_6078497,planned_T7657_6078497.out,planned_T7657_6078497.err,True,True,274,222,False,True,True,False,False,started_no_result_summary,0,Tenjiku Shogi,McGRAVE | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7658_6078498,planned_T7658_6078498.out,planned_T7658_6078498.err,True,True,275,222,False,True,True,False,False,started_no_result_summary,0,Chu Seireigi,UCB1 | Random | MonteCarlo | MaxAvgScore,,,,,,,,0.5,1000
planned_T7659_6078499,planned_T7659_6078499.out,planned_T7659_6078499.err,True,True,271,222,False,True,True,False,False,started_no_result_summary,0,Centrifugal Force,UCB1 | NST | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T765_6071605,planned_T765_6071605.out,planned_T765_6071605.err,True,True,362,0,True,True,True,True,True,complete,0,Moxie,UCB1 | Random | MonteCarlo | Robust,1.0,30.0,30.0,12.0,17.0,0.0,958.2,0.2,1000
planned_T7660_6078500,planned_T7660_6078500.out,planned_T7660_6078500.err,True,True,279,222,False,True,True,False,False,started_no_result_summary,0,Komikan,Progressive History | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7661_6078501,planned_T7661_6078501.out,planned_T7661_6078501.err,True,True,261,222,False,True,True,False,False,started_no_result_summary,0,Deka,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7662_6078502,planned_T7662_6078502.out,planned_T7662_6078502.err,True,True,273,222,False,True,True,False,False,started_no_result_summary,0,Stargazers,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7663_6078503,planned_T7663_6078503.out,planned_T7663_6078503.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Round Merels,UCB1 | Random | Heuristic | Robust,,,,,,,,1.0,1000
planned_T7664_6078504,planned_T7664_6078504.out,planned_T7664_6078504.err,True,True,269,222,False,True,True,False,False,started_no_result_summary,0,Azteka,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7665_6078505,planned_T7665_6078505.out,planned_T7665_6078505.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Abanga,UCB1 | Random | Score Bounded | Robust,,,,,,,,0.2,1000
planned_T7666_6078506,planned_T7666_6078506.out,planned_T7666_6078506.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Isolation,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7667_6078507,planned_T7667_6078507.out,planned_T7667_6078507.err,True,True,261,222,False,True,True,False,False,started_no_result_summary,0,ArdRi,UCB1 | Random | Heuristic | Robust,,,,,,,,1.0,1000
planned_T7668_6078508,planned_T7668_6078508.out,planned_T7668_6078508.err,True,True,261,222,False,True,True,False,False,started_no_result_summary,0,Brandub,UCB1 | Random | AlphaGo | Robust,,,,,,,,2.0,1000
planned_T7669_6078509,planned_T7669_6078509.out,planned_T7669_6078509.err,True,True,269,222,False,True,True,False,False,started_no_result_summary,0,Gygoreg,UCB1 | Random | MonteCarlo | MaxAvgScore,,,,,,,,0.2,1000
planned_T766_6071606,planned_T766_6071606.out,planned_T766_6071606.err,True,True,364,0,True,True,True,True,True,complete,0,Chopsticks,UCB1 | Random | MonteCarlo | Robust,0.0,30.0,30.0,0.0,30.0,0.0,9.2,0.5,1000
planned_T7670_6078510,planned_T7670_6078510.out,planned_T7670_6078510.err,True,True,278,222,False,True,True,False,False,started_no_result_summary,0,Tennessee Waltz,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7671_6078511,planned_T7671_6078511.out,planned_T7671_6078511.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Crossline,UCB1 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7672_6078512,planned_T7672_6078512.out,planned_T7672_6078512.err,True,True,275,222,False,True,True,False,False,started_no_result_summary,0,Thales,Progressive Bias | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7673_6078513,planned_T7673_6078513.out,planned_T7673_6078513.err,True,True,289,222,False,True,True,False,False,started_no_result_summary,0,Let's Catch the Lion,Progressive Bias | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7674_6078514,planned_T7674_6078514.out,planned_T7674_6078514.err,True,True,267,222,False,True,True,False,False,started_no_result_summary,0,Mwambulula,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7675_6078515,planned_T7675_6078515.out,planned_T7675_6078515.err,True,True,261,222,False,True,True,False,False,started_no_result_summary,0,Fang,UCB1 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7676_6078516,planned_T7676_6078516.out,planned_T7676_6078516.err,True,True,271,222,False,True,True,False,False,started_no_result_summary,0,Xanan Zirge,McBRAVE | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7677_6078517,planned_T7677_6078517.out,planned_T7677_6078517.err,True,True,273,222,False,True,True,False,False,started_no_result_summary,0,Shafran Chess,UCB1 | Heuristic | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7678_6078518,planned_T7678_6078518.out,planned_T7678_6078518.err,True,True,260,222,False,True,True,False,False,started_no_result_summary,0,Asalto,UCB1 | Random | AlphaGo | Robust,,,,,,,,0.5,1000
planned_T7679_6078519,planned_T7679_6078519.out,planned_T7679_6078519.err,True,True,281,222,False,True,True,False,False,started_no_result_summary,0,Musinaykahwhanmetowaywin,UCB1 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T767_6071607,planned_T767_6071607.out,planned_T767_6071607.err,True,True,379,0,True,True,True,True,True,complete,0,Overflow,UCB1 | Random | MonteCarlo | Robust,1.0,30.0,30.0,15.0,14.0,0.0,589.4,1.0,1000
planned_T7680_6078520,planned_T7680_6078520.out,planned_T7680_6078520.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Unlur,UCB1 GRAVE | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7681_6078521,planned_T7681_6078521.out,planned_T7681_6078521.err,True,True,271,222,False,True,True,False,False,started_no_result_summary,0,Un,Progressive Bias | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7682_6078522,planned_T7682_6078522.out,planned_T7682_6078522.err,True,True,269,222,False,True,True,False,False,started_no_result_summary,0,Sibling,Noisy AG0 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7683_6078523,planned_T7683_6078523.out,planned_T7683_6078523.err,True,True,269,222,False,True,True,False,False,started_no_result_summary,0,Pushing Me XO,AG0 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T7684_6078524,planned_T7684_6078524.out,planned_T7684_6078524.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,Quixo,ExIt | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T7685_6078525,planned_T7685_6078525.out,planned_T7685_6078525.err,True,True,265,222,False,True,True,False,False,started_no_result_summary,0,Mutant Y^3,UCB1 | MAST | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T7686_6078526,planned_T7686_6078526.out,planned_T7686_6078526.err,True,True,279,222,False,True,True,False,False,started_no_result_summary,0,Radran,Progressive Widening | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T7687_6078527,planned_T7687_6078527.out,planned_T7687_6078527.err,True,True,263,222,False,True,True,False,False,started_no_result_summary,0,Sim,UCB1 | Random | Score Bounded | Robust,,,,,,,,1.0,1000
