job_base,game,variant,variant_select,variant_simulation,variant_backprop,variant_finalmove,wins,games,winrate,avgMoves,moveTime,gamesPerMatchup,maxMoves,cpus,mem,game_numPlayers,game_numCells,game_numVertices,game_numEdges,game_numComponents,game_numPhases,game_numRows,game_numColumns,game_numCorners,game_numPlayableSites,game_avgNumDirections,game_avgNumOrthogonal,game_avgNumDiagonal,game_isStacking,game_isStochastic,game_hasHiddenInfo,game_requiresTeams,game_hasTrack,game_hasCard,game_hasHandDice,game_isVertexGame,game_isEdgeGame,game_isCellGame,game_isDeductionPuzzle,game_isSimultaneous,game_isAlternating,game_maxCount,game_maxLocalStates,game_stateSpaceLog
planned_T670_5800479,Isolo,UCB1 tuned | Random | AlphaGo | Robust,UCB1 tuned,Random,AlphaGo,Robust,3,10,0.3,322.4,0.2,10,1000,4,7G,2,21,32,52,1,5,4,8,4,34,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T674_5800483,Quela,McGRAVE | MAST | Implicit Minimax | MaxAvgScore,McGRAVE,MAST,Implicit Minimax,MaxAvgScore,0,10,0.0,1000.0,0.2,10,1000,4,7G,2,15,24,38,1,4,4,6,4,41,5.67,3.17,2.5,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T676_5800485,Double-Run Stone,McBRAVE | Random | Implicit Minimax | Robust,McBRAVE,Random,Implicit Minimax,Robust,0,10,0.0,11.3,0.2,10,1000,4,7G,2,13,12,24,6,1,4,4,6,42,4.0,4.0,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T677_5800486,Mank,UCB1 GRAVE | MAST | Score Bounded | MaxAvgScore,UCB1 GRAVE,MAST,Score Bounded,MaxAvgScore,2,10,0.2,52.2,0.2,10,1000,4,7G,2,9,18,26,1,1,2,10,2,18,4.44,2.89,1.56,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T678_5800487,3 6 9,UCB1 GRAVE | NST | Implicit Minimax | Proportional Exp,UCB1 GRAVE,NST,Implicit Minimax,Proportional Exp,0,10,0.0,81.0,0.2,10,1000,4,7G,2,81,100,180,1,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T679_5800488,Gyre,Progressive History | MAST | MonteCarlo | MaxAvgScore,Progressive History,MAST,MonteCarlo,MaxAvgScore,5,10,0.5,116.6,0.2,10,1000,4,7G,2,127,294,420,2,1,13,13,6,127,10.2,5.39,4.82,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T680_5800489,Nodal Chess,Alpha-Beta | Random | Score Bounded | Robust,Alpha-Beta,Random,Score Bounded,Robust,4,10,0.4,100.8,0.2,10,1000,4,7G,2,18,48,82,10,1,8,6,4,66,4.92,3.42,1.5,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T681_5800490,Chaturanga (14x14),McBRAVE | NST | Score Bounded | Proportional Exp,McBRAVE,NST,Score Bounded,Proportional Exp,0,10,0.0,1000.0,0.2,10,1000,5,8G,2,196,225,420,22,2,14,14,4,218,7.16,3.71,3.45,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T682_5800491,Aiyawatstani,UCB1 | NST | AlphaGo | Proportional Exp,UCB1,NST,AlphaGo,Proportional Exp,0,10,0.0,358.8,0.2,10,1000,4,7G,2,64,41,104,2,1,9,9,4,41,5.07,5.07,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T686_5800495,Shatera,UCB1 tuned | MAST | Heuristic | MaxAvgScore,UCB1 tuned,MAST,Heuristic,MaxAvgScore,1,10,0.1,843.5,0.2,10,1000,4,7G,2,64,81,144,12,2,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T687_5800496,Ikibuguzo (Opening 2),UCB1 GRAVE | Random | MonteCarlo | Robust,UCB1 GRAVE,Random,MonteCarlo,Robust,2,10,0.2,94.0,0.2,10,1000,4,7G,2,21,32,52,1,2,4,8,4,34,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T689_5800498,Camelot,UCB1 | MAST | Score Bounded | MaxAvgScore,UCB1,MAST,Score Bounded,MaxAvgScore,1,10,0.1,915.9,0.2,10,1000,4,7G,2,160,189,348,4,1,12,16,20,160,7.12,3.65,3.48,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T68_5799877,Ringo,McBRAVE | NST | Heuristic | Proportional Exp,McBRAVE,NST,Heuristic,Proportional Exp,2,10,0.2,43.7,0.2,10,1000,5,10G,2,1681,1764,3444,4,2,41,41,4,1681,7.71,3.9,3.81,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T691_5800500,Eleven-Fang,McGRAVE | Random | AlphaGo | Robust,McGRAVE,Random,AlphaGo,Robust,0,10,0.0,1000.0,0.2,10,1000,5,7G,2,100,121,220,2,1,11,11,4,223,6.94,3.64,3.31,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T693_5800502,Seven-Fang,McBRAVE | Random | Heuristic | Robust,McBRAVE,Random,Heuristic,Robust,0,10,0.0,647.4,0.2,10,1000,4,7G,2,36,49,84,2,3,7,7,4,87,6.37,3.43,2.94,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T696_5800505,Queen's Four,UCB1 | Random | Score Bounded | Robust,UCB1,Random,Score Bounded,Robust,1,10,0.1,925.8,0.2,10,1000,4,7G,2,180,208,387,2,1,12,15,4,180,7.12,3.7,3.42,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T697_5800506,Double-Run Stone,UCB1 tuned | NST | MonteCarlo | Proportional Exp,UCB1 tuned,NST,MonteCarlo,Proportional Exp,5,10,0.5,20.4,0.2,10,1000,4,7G,2,13,12,24,6,1,4,4,6,42,4.0,4.0,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T699_5800508,Hyvn aetter Hare,UCB1 tuned | MAST | Implicit Minimax | MaxAvgScore,UCB1 tuned,MAST,Implicit Minimax,MaxAvgScore,4,10,0.4,563.0,0.2,10,1000,4,7G,2,16,13,28,2,2,5,5,8,31,4.31,4.31,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T69_5799878,Go,Alpha-Beta | Random | Heuristic | Robust,Alpha-Beta,Random,Heuristic,Robust,3,10,0.3,587.3,0.2,10,1000,5,7G,2,324,361,684,2,1,19,19,4,361,7.38,3.79,3.59,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T6_5799815,Crossline,McBRAVE | NST | Implicit Minimax | Proportional Exp,McBRAVE,NST,Implicit Minimax,Proportional Exp,0,10,0.0,11.1,0.2,10,1000,4,7G,2,40,10,45,3,3,15,15,45,45,16.0,16.0,0.0,0,0,0,0,0,0,0,0,1,0,0,,,,,
planned_T700_5800509,Baghchal,Progressive History | Random | Score Bounded | Robust,Progressive History,Random,Score Bounded,Robust,4,10,0.4,314.7,0.2,10,1000,4,7G,2,32,25,56,2,2,5,5,4,58,4.48,4.48,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T701_5800510,Jeson Zam,Progressive History | NST | AlphaGo | Proportional Exp,Progressive History,NST,AlphaGo,Proportional Exp,0,10,0.0,52.4,0.2,10,1000,4,7G,2,0,19,36,2,2,10,9,6,21,3.79,3.79,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T702_5800511,Hund efter Hare (Vendsyssel),UCB1 GRAVE | NST | Implicit Minimax | Proportional Exp,UCB1 GRAVE,NST,Implicit Minimax,Proportional Exp,0,10,0.0,732.8,0.2,10,1000,4,7G,2,0,12,25,2,1,3,7,2,12,4.17,4.17,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T703_5800512,Pentomino,Progressive Widening | Random | MonteCarlo | Robust,Progressive Widening,Random,MonteCarlo,Robust,6,10,0.6,8.3,0.2,10,1000,4,7G,2,60,77,136,12,1,6,10,4,72,6.47,3.47,3.0,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T704_5800513,Ring,Implicit Minimax | MAST | MonteCarlo | MaxAvgScore,Implicit Minimax,MAST,MonteCarlo,MaxAvgScore,1,10,0.1,143.6,0.2,10,1000,4,7G,2,0,9,16,2,3,3,3,8,11,3.56,3.56,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T709_5800518,3D Tic-Tac-Toe,Implicit Minimax | Random | AlphaGo | Robust,Implicit Minimax,Random,AlphaGo,Robust,5,10,0.5,7.8,0.2,10,1000,4,7G,2,33,48,80,3,1,11,3,4,33,5.58,3.15,2.42,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T710_5800519,Pentomino,Alpha-Beta | NST | Heuristic | Proportional Exp,Alpha-Beta,NST,Heuristic,Proportional Exp,2,10,0.2,8.1,0.2,10,1000,4,7G,2,60,77,136,12,1,6,10,4,72,6.47,3.47,3.0,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T713_5800522,Spree,UCB1 GRAVE | MAST | AlphaGo | MaxAvgScore,UCB1 GRAVE,MAST,AlphaGo,MaxAvgScore,3,10,0.3,44.0,0.2,10,1000,4,7G,2,14,30,96,3,2,4,4,4,35,8.27,6.4,1.87,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T715_5800524,Conspirateurs,UCB1 | NST | Score Bounded | Proportional Exp,UCB1,NST,Score Bounded,Proportional Exp,0,10,0.0,1000.0,0.2,10,1000,5,7G,2,289,324,612,2,2,17,17,4,291,7.31,3.76,3.54,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T717_5800526,The Concentration Game,McBRAVE | NST | AlphaGo | Proportional Exp,McBRAVE,NST,AlphaGo,Proportional Exp,0,10,0.0,175.8,0.2,10,1000,4,7G,2,6,12,17,1,1,3,4,4,12,4.83,2.83,2.0,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T719_5800528,Scaffold,McGRAVE | MAST | MonteCarlo | MaxAvgScore,McGRAVE,MAST,MonteCarlo,MaxAvgScore,0,10,0.0,107.6,0.2,10,1000,4,7G,2,121,144,264,2,1,12,12,4,144,7.03,3.67,3.36,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T71_5799880,Contagion,Alpha-Beta | MAST | Implicit Minimax | MaxAvgScore,Alpha-Beta,MAST,Implicit Minimax,MaxAvgScore,5,10,0.5,73.0,0.2,10,1000,5,7G,2,64,81,144,2,3,8,8,4,208,6.56,3.5,3.06,0,0,0,0,0,0,0,0,1,1,0,,,,,
planned_T720_5800529,Redstone,Alpha-Beta | NST | AlphaGo | Proportional Exp,Alpha-Beta,NST,AlphaGo,Proportional Exp,2,10,0.2,302.2,0.2,10,1000,4,7G,2,144,169,312,3,1,13,13,4,169,7.1,3.69,3.41,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T721_5800530,Co Chan Cho,UCB1 tuned | Random | Score Bounded | Robust,UCB1 tuned,Random,Score Bounded,Robust,0,10,0.0,1000.0,0.2,10,1000,4,7G,2,4,5,8,2,1,3,3,4,5,3.2,3.2,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T723_5800532,Bipod,McBRAVE | MAST | Implicit Minimax | MaxAvgScore,McBRAVE,MAST,Implicit Minimax,MaxAvgScore,3,10,0.3,57.6,0.2,10,1000,4,7G,2,81,201,281,3,1,6,16,4,81,9.26,5.06,4.2,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T724_5800533,Roll-Ing to Four,Implicit Minimax | NST | Implicit Minimax | Proportional Exp,Implicit Minimax,NST,Implicit Minimax,Proportional Exp,4,10,0.4,41.5,0.2,10,1000,4,7G,2,27,40,66,2,1,10,4,4,40,6.0,3.3,2.7,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T725_5800534,Davxar Zirge (Type 2),McBRAVE | Random | Heuristic | Robust,McBRAVE,Random,Heuristic,Robust,0,10,0.0,285.0,0.2,10,1000,4,7G,2,4,32,80,2,2,9,9,4,38,6.0,5.0,1.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T727_5800536,Faraday,McGRAVE | Random | AlphaGo | Robust,McGRAVE,Random,AlphaGo,Robust,4,10,0.4,91.8,0.2,10,1000,4,7G,2,150,91,240,2,2,11,11,6,91,5.27,5.27,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T731_5800540,4 Squared,Alpha-Beta | MAST | Heuristic | MaxAvgScore,Alpha-Beta,MAST,Heuristic,MaxAvgScore,2,10,0.2,75.9,0.2,10,1000,4,7G,2,64,100,160,2,1,10,10,16,102,5.76,3.2,2.56,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T732_5800541,Terhuchu,Progressive History | NST | MonteCarlo | Proportional Exp,Progressive History,NST,MonteCarlo,Proportional Exp,7,10,0.7,492.6,0.2,10,1000,4,7G,2,64,73,136,2,1,17,17,20,73,4.6,3.73,0.88,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T733_5800542,Chomp,Alpha-Beta | Random | Implicit Minimax | Robust,Alpha-Beta,Random,Implicit Minimax,Robust,0,10,0.0,4.1,0.2,10,1000,4,7G,2,20,30,49,1,1,4,5,4,20,5.5,3.1,2.4,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T736_5800545,Lotus,UCB1 | MAST | Heuristic | MaxAvgScore,UCB1,MAST,Heuristic,MaxAvgScore,5,10,0.5,61.0,0.2,10,1000,4,7G,2,61,72,132,2,1,16,21,18,72,5.92,3.67,2.25,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T739_5800548,Merimueng-rimueng-do,Implicit Minimax | Random | Heuristic | Robust,Implicit Minimax,Random,Heuristic,Robust,5,10,0.5,257.6,0.2,10,1000,4,7G,2,0,23,38,2,2,5,21,5,25,3.3,3.3,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T740_5800549,Bizingo,UCB1 tuned | MAST | Implicit Minimax | MaxAvgScore,UCB1 tuned,MAST,Implicit Minimax,MaxAvgScore,0,10,0.0,1000.0,0.2,10,1000,4,7G,2,157,105,252,4,1,22,21,12,157,10.36,2.79,2.75,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T743_5800552,Andantino,McBRAVE | MAST | MonteCarlo | MaxAvgScore,McBRAVE,MAST,MonteCarlo,MaxAvgScore,0,10,0.0,11.9,0.2,10,1000,5,9G,2,1261,2646,3906,2,1,41,41,6,1261,11.42,5.8,5.61,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T744_5800553,Ngre E E,UCB1 GRAVE | NST | MonteCarlo | Proportional Exp,UCB1 GRAVE,NST,MonteCarlo,Proportional Exp,0,10,0.0,8.0,0.2,10,1000,4,7G,2,8,9,16,2,1,3,3,4,11,3.56,3.56,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T745_5800554,Lifeline,Progressive History | Random | Implicit Minimax | Robust,Progressive History,Random,Implicit Minimax,Robust,4,10,0.4,127.1,0.2,10,1000,5,7G,2,127,294,420,3,2,13,13,6,128,10.2,5.39,4.82,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T748_5800557,Choro (Acholi),McGRAVE | Random | Score Bounded | Robust,McGRAVE,Random,Score Bounded,Robust,0,10,0.0,72.3,0.2,10,1000,4,7G,2,21,32,52,1,2,4,8,4,32,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T749_5800558,Gabata (Adowa),UCB1 tuned | NST | AlphaGo | Proportional Exp,UCB1 tuned,NST,AlphaGo,Proportional Exp,0,10,0.0,1000.0,0.2,10,1000,4,7G,2,10,18,27,1,2,3,6,4,30,5.22,3.0,2.22,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T74_5799883,Overflow,UCB1 GRAVE | Random | Score Bounded | Robust,UCB1 GRAVE,Random,Score Bounded,Robust,7,10,0.7,66.2,0.2,10,1000,5,7G,2,36,49,84,1,1,6,6,4,36,6.11,3.33,2.78,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T750_5800559,Mini Hexchess,Implicit Minimax | MAST | AlphaGo | MaxAvgScore,Implicit Minimax,MAST,AlphaGo,MaxAvgScore,5,10,0.5,83.9,0.2,10,1000,4,7G,2,37,96,132,12,1,7,7,6,37,8.76,4.86,3.89,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T752_5800561,Janes Soppi,Progressive Widening | Random | AlphaGo | Robust,Progressive Widening,Random,AlphaGo,Robust,5,10,0.5,193.4,0.2,10,1000,4,7G,2,8,11,18,2,2,3,5,2,21,4.73,3.27,1.45,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T753_5800562,Ja-Jeon-Geo-Gonu,UCB1 GRAVE | MAST | Implicit Minimax | MaxAvgScore,UCB1 GRAVE,MAST,Implicit Minimax,MaxAvgScore,5,10,0.5,8.0,0.2,10,1000,4,7G,2,9,16,24,2,1,4,4,4,16,5.25,3.0,2.25,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T754_5800563,Mangala (Bedouin),Progressive Widening | NST | Heuristic | Proportional Exp,Progressive Widening,NST,Heuristic,Proportional Exp,4,10,0.4,38.8,0.2,10,1000,4,7G,2,5,12,16,1,4,2,6,4,20,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T756_5800565,Davxar Zirge (Type 2),Implicit Minimax | NST | Implicit Minimax | Proportional Exp,Implicit Minimax,NST,Implicit Minimax,Proportional Exp,0,10,0.0,193.8,0.2,10,1000,4,7G,2,4,32,80,2,2,9,9,4,38,6.0,5.0,1.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T757_5800566,Lava,UCB1 GRAVE | Random | Heuristic | Robust,UCB1 GRAVE,Random,Heuristic,Robust,6,10,0.6,151.7,0.2,10,1000,5,7G,2,37,96,132,2,1,7,7,6,37,8.76,4.86,3.89,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T759_5800568,Stairs,Progressive Widening | MAST | Score Bounded | MaxAvgScore,Progressive Widening,MAST,Score Bounded,MaxAvgScore,8,10,0.8,34.2,0.2,10,1000,5,7G,2,36,49,84,2,1,6,6,4,36,6.11,3.33,2.78,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T75_5799884,Cylinder Chess,Implicit Minimax | MAST | Implicit Minimax | MaxAvgScore,Implicit Minimax,MAST,Implicit Minimax,MaxAvgScore,5,10,0.5,209.1,0.2,10,1000,4,7G,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,1,0,0,0,0,1,0,,,,,
planned_T762_5800571,Clobber,McGRAVE | MAST | Heuristic | MaxAvgScore,McGRAVE,MAST,Heuristic,MaxAvgScore,0,10,0.0,67.3,0.2,10,1000,4,7G,2,100,121,220,2,1,10,10,4,100,6.84,3.6,3.24,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T763_5800572,A Simple Game,Progressive History | MAST | AlphaGo | MaxAvgScore,Progressive History,MAST,AlphaGo,MaxAvgScore,1,10,0.1,27.4,0.2,10,1000,4,7G,2,9,16,24,2,1,4,4,4,18,5.25,3.0,2.25,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T764_5800573,Fetach,Alpha-Beta | Random | Score Bounded | Robust,Alpha-Beta,Random,Score Bounded,Robust,1,10,0.1,53.2,0.2,10,1000,4,7G,2,32,25,56,4,1,5,5,4,25,4.48,4.48,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T765_5800574,Shred,McGRAVE | NST | Implicit Minimax | Proportional Exp,McGRAVE,NST,Implicit Minimax,Proportional Exp,3,10,0.3,185.8,0.2,10,1000,5,7G,2,331,726,1056,3,1,21,21,6,331,10.88,5.62,5.26,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T767_5800576,SnipSnip,Implicit Minimax | MAST | MonteCarlo | MaxAvgScore,Implicit Minimax,MAST,MonteCarlo,MaxAvgScore,4,10,0.4,14.8,0.2,10,1000,4,7G,2,22,18,39,2,1,5,5,6,18,4.33,4.33,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T768_5800577,Game of Solomon,Progressive History | NST | Score Bounded | Proportional Exp,Progressive History,NST,Score Bounded,Proportional Exp,1,10,0.1,277.5,0.2,10,1000,4,7G,2,18,19,36,4,1,7,9,6,19,5.05,3.79,1.26,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T771_5800580,Demala Diviyan Keliya,UCB1 tuned | NST | MonteCarlo | Proportional Exp,UCB1 tuned,NST,MonteCarlo,Proportional Exp,5,10,0.5,114.8,0.2,10,1000,4,7G,2,12,23,38,2,2,5,15,5,36,4.87,3.3,1.57,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T772_5800581,Rimoe,Progressive Widening | NST | AlphaGo | Proportional Exp,Progressive Widening,NST,AlphaGo,Proportional Exp,5,10,0.5,183.2,0.2,10,1000,4,7G,2,40,37,76,2,2,9,5,10,79,4.54,4.11,0.43,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T773_5800582,Tenjiku Shogi,UCB1 | Random | Implicit Minimax | Robust,UCB1,Random,Implicit Minimax,Robust,3,10,0.3,419.7,0.2,10,1000,5,11G,2,256,289,544,88,1,16,16,4,256,7.27,3.75,3.52,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T776_5800585,Pippinzip (Zipline variant),Implicit Minimax | Random | Heuristic | Robust,Implicit Minimax,Random,Heuristic,Robust,5,10,0.5,108.6,0.2,10,1000,4,7G,2,144,169,312,2,2,13,13,4,169,7.1,3.69,3.41,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T777_5800586,DuploHex,UCB1 tuned | MAST | Implicit Minimax | MaxAvgScore,UCB1 tuned,MAST,Implicit Minimax,MaxAvgScore,2,10,0.2,28.2,0.2,10,1000,4,7G,2,49,126,174,6,2,7,7,4,53,8.82,4.9,3.92,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T779_5800588,Hus (Nama),UCB1 | NST | Heuristic | Proportional Exp,UCB1,NST,Heuristic,Proportional Exp,0,10,0.0,988.3,0.2,10,1000,4,7G,2,45,64,108,1,3,4,16,4,66,6.19,3.38,2.81,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T77_5799886,Phantom Go,UCB1 tuned | Random | MonteCarlo | Robust,UCB1 tuned,Random,MonteCarlo,Robust,0,10,0.0,1000.0,0.2,10,1000,4,7G,2,64,81,144,2,1,9,9,4,81,6.72,3.56,3.16,0,0,1,0,0,0,0,1,0,0,0,,,,,
planned_T780_5800589,Forge,UCB1 | MAST | MonteCarlo | MaxAvgScore,UCB1,MAST,MonteCarlo,MaxAvgScore,6,10,0.6,98.7,0.2,10,1000,4,7G,2,35,48,82,2,2,8,6,4,48,6.33,3.42,2.92,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T781_5800590,Toono,McGRAVE | Random | MonteCarlo | Robust,McGRAVE,Random,MonteCarlo,Robust,0,10,0.0,14.7,0.2,10,1000,4,7G,2,0,17,28,2,1,9,9,8,17,3.29,3.29,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T784_5800593,Lifeline,McBRAVE | MAST | AlphaGo | MaxAvgScore,McBRAVE,MAST,AlphaGo,MaxAvgScore,2,10,0.2,128.5,0.2,10,1000,5,7G,2,127,294,420,3,2,13,13,6,128,10.2,5.39,4.82,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T786_5800595,Gygoreg,UCB1 GRAVE | NST | Score Bounded | Proportional Exp,UCB1 GRAVE,NST,Score Bounded,Proportional Exp,0,10,0.0,168.0,0.2,10,1000,4,7G,2,181,220,400,2,1,19,19,32,181,7.16,3.58,3.58,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T787_5800596,Currierspiel,UCB1 | Random | Score Bounded | Robust,UCB1,Random,Score Bounded,Robust,0,10,0.0,928.7,0.2,10,1000,4,8G,2,96,117,212,18,2,8,12,4,96,6.79,3.58,3.21,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T789_5800598,Spire,Progressive Widening | Random | MonteCarlo | Robust,Progressive Widening,Random,MonteCarlo,Robust,5,10,0.5,22.0,0.2,10,1000,4,7G,2,14,30,96,3,1,7,7,4,33,8.27,6.4,1.87,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T78_5799887,Mutant Y^3,UCB1 tuned | NST | AlphaGo | Proportional Exp,UCB1 tuned,NST,AlphaGo,Proportional Exp,3,10,0.3,21.8,0.2,10,1000,4,7G,2,120,520,600,2,1,24,45,120,120,2.0,2.0,0.0,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T790_5800599,Four-Fang,Progressive Widening | MAST | Score Bounded | MaxAvgScore,Progressive Widening,MAST,Score Bounded,MaxAvgScore,0,10,0.0,18.0,0.2,10,1000,4,7G,2,9,16,24,2,3,4,4,4,27,5.25,3.0,2.25,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T791_5800600,Stargazers,McBRAVE | NST | AlphaGo | Proportional Exp,McBRAVE,NST,AlphaGo,Proportional Exp,3,10,0.3,34.7,0.2,10,1000,4,7G,2,51,133,183,3,1,10,16,9,51,8.94,4.82,4.12,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T793_5800602,Andada,McBRAVE | Random | Heuristic | Robust,McBRAVE,Random,Heuristic,Robust,2,10,0.2,95.0,0.2,10,1000,4,7G,2,11,24,34,1,2,2,12,4,26,4.67,2.83,1.83,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T794_5800603,Muvalavala (Luena),Progressive Widening | MAST | AlphaGo | MaxAvgScore,Progressive Widening,MAST,AlphaGo,MaxAvgScore,8,10,0.8,68.5,0.2,10,1000,4,7G,2,15,24,38,1,2,4,6,4,41,5.67,3.17,2.5,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T797_5800606,Winkers,Progressive History | MAST | Implicit Minimax | MaxAvgScore,Progressive History,MAST,Implicit Minimax,MaxAvgScore,0,10,0.0,28.0,0.2,10,1000,4,7G,2,19,54,72,3,1,5,5,6,23,7.58,4.42,3.16,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T798_5800607,Jeu Militaire,Progressive Widening | NST | Heuristic | Proportional Exp,Progressive Widening,NST,Heuristic,Proportional Exp,1,10,0.1,388.1,0.2,10,1000,4,7G,2,12,11,22,2,1,5,3,2,11,4.0,4.0,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T79_5799888,Tsoro (Baia),Alpha-Beta | NST | Score Bounded | Proportional Exp,Alpha-Beta,NST,Score Bounded,Proportional Exp,0,10,0.0,253.3,0.2,10,1000,4,7G,2,36,52,87,1,2,4,13,4,54,6.12,3.35,2.77,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T7_5799816,Sowing,UCB1 | Random | MonteCarlo | Robust,UCB1,Random,MonteCarlo,Robust,5,10,0.5,13.2,0.2,10,1000,5,7G,2,0,8,7,1,1,1,8,2,10,1.75,1.75,0.0,1,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T801_5800610,Onek Rong,UCB1 GRAVE | MAST | Heuristic | MaxAvgScore,UCB1 GRAVE,MAST,Heuristic,MaxAvgScore,6,10,0.6,32.0,0.2,10,1000,4,7G,2,0,31,72,2,1,7,7,12,31,4.65,4.65,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T804_5800613,Dala,Progressive Widening | MAST | Implicit Minimax | MaxAvgScore,Progressive Widening,MAST,Implicit Minimax,MaxAvgScore,4,10,0.4,65.5,0.2,10,1000,4,7G,2,36,49,84,2,3,6,6,4,38,6.11,3.33,2.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
