game,numPlayers,numCells,numVertices,numEdges,numComponents,numPhases,numRows,numColumns,numCorners,numPlayableSites,avgNumDirections,avgNumOrthogonal,avgNumDiagonal,isStacking,isStochastic,hasHiddenInfo,requiresTeams,hasTrack,hasCard,hasHandDice,isVertexGame,isEdgeGame,isCellGame,isDeductionPuzzle,isSimultaneous,isAlternating,maxCount,maxLocalStates,stateSpaceLog
Chungcajon,2,8,16,23,1,1,2,9,2,16,4.38,2.88,1.50,0,0,0,0,1,0,0,1,0,0,0
Mbelele,2,13,36,42,1,1,3,20,16,36,3.78,2.33,1.44,0,0,0,0,1,0,0,1,0,0,0
Li'b al-Ghashim,2,5,12,16,1,3,2,6,4,19,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0
Agapi,2,64,81,144,3,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Gauntlet,2,64,81,144,4,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Scachs,2,64,81,144,12,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Sher Bakr,2,0,7,10,2,1,5,5,3,9,2.86,2.86,0.00,1,0,0,0,0,0,0,1,0,1,0
Connect Four,2,7,16,22,2,1,1,7,2,7,1.71,1.71,0.00,1,0,0,0,0,0,0,0,0,1,0
Marelle Quadruple,2,32,25,56,2,2,5,5,4,59,4.48,4.48,0.00,0,0,0,0,0,0,0,1,0,1,0
Dig Dig,2,0,24,40,2,2,7,7,4,26,3.33,3.33,0.00,1,0,0,0,0,0,0,1,0,1,0
Social Distance Chess,2,120,144,263,12,1,8,15,4,120,6.88,3.62,3.27,0,0,0,0,0,0,0,0,0,1,0
Mweso,2,21,32,52,1,2,4,8,4,34,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,1,0
Fanorona,2,64,45,108,2,1,5,9,4,45,4.80,4.80,0.00,0,0,0,0,0,0,0,1,0,0,0
Breakback,2,64,81,144,2,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Schachzabel,2,64,81,144,12,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Mysore Tiger Game (Three Tigers),2,12,23,38,2,3,5,15,5,37,4.87,3.30,1.57,0,0,0,0,0,0,0,1,0,1,0
Compart,2,100,121,220,2,1,11,11,4,121,6.94,3.64,3.31,0,0,0,0,0,0,0,1,0,0,0
Lifeline,2,127,294,420,3,2,13,13,6,128,10.20,5.39,4.82,1,0,0,0,0,0,0,0,0,1,0
Draughts (12x12),2,144,169,312,4,1,12,12,4,144,7.03,3.67,3.36,0,0,0,0,0,0,0,0,0,1,0
Engijn Zirge,2,8,9,16,2,2,3,3,4,19,3.56,3.56,0.00,0,0,0,0,0,0,0,1,0,1,0
Tobi Shogi,2,81,100,180,12,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,0,0,1,0
Obridje,2,7,14,20,1,1,2,8,2,14,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,0,0
La Yagua,2,36,31,68,2,1,7,5,7,31,4.52,4.39,0.13,0,0,0,0,0,0,0,1,0,0,0
Gurgaldaj,2,0,18,30,2,2,9,13,3,20,3.33,3.33,0.00,0,0,0,0,0,0,0,1,0,1,0
MacBeth,2,72,216,306,1,2,11,11,6,72,6.67,3.50,3.17,0,0,0,0,0,0,0,0,0,1,0
Breakthrough Checkers,2,64,81,144,2,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Long Assize,2,64,81,144,12,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Whyo,2,7,14,20,1,1,2,8,2,14,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,0,0
Niranchy,2,0,24,40,2,2,7,7,4,26,3.33,3.33,0.00,0,0,0,0,0,0,0,1,0,1,0
India,2,36,49,84,2,1,6,6,4,38,6.11,3.33,2.78,0,0,0,0,0,0,0,0,0,1,0
Takuzu,1,100,121,220,0,1,10,10,4,100,6.84,3.60,3.24,0,0,0,0,0,0,0,0,0,1,1
Boseog Gonu,2,8,13,24,2,1,5,5,4,13,3.69,3.69,0.00,0,0,0,0,0,0,0,1,0,0,0
Laram Wali,2,45,64,108,2,2,9,9,12,47,5.87,3.20,2.67,0,0,0,0,0,0,0,0,0,1,0
Icebreaker,2,61,150,210,3,1,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0
Zombego,2,36,49,84,2,1,6,6,4,52,6.11,3.33,2.78,0,0,0,0,0,0,0,0,0,1,0
Yi,2,256,289,544,2,1,17,17,4,289,7.31,3.76,3.54,0,0,0,0,0,0,0,1,0,0,0
Hus (Nama),2,45,64,108,1,3,4,16,4,66,6.19,3.38,2.81,0,0,0,0,1,0,0,1,0,1,0
Jumping Beans,2,49,64,112,2,1,7,7,4,49,6.37,3.43,2.94,0,0,0,0,0,0,0,0,0,1,0
Breakthrough,2,64,81,144,2,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Skirt,2,214,126,339,2,1,13,13,6,126,5.38,5.38,0.00,0,0,0,0,0,0,0,1,0,0,0
Wagner,2,8,8,12,2,1,4,4,8,8,4.00,3.00,1.00,0,0,0,0,0,0,0,1,0,0,0
Fetach,2,32,25,56,4,1,5,5,4,25,4.48,4.48,0.00,0,0,0,0,0,0,0,1,0,0,0
Bounce,2,64,81,144,2,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Tablut,2,81,100,180,3,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,0,0,1,0
French Wari,2,5,12,16,1,1,2,6,4,19,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0
OffShore,2,37,96,132,2,1,7,7,6,39,8.76,4.86,3.89,0,0,0,0,0,0,0,0,0,1,0
Sat Gol,2,0,7,7,1,1,4,7,7,9,2.00,2.00,0.00,0,0,0,0,1,0,0,1,0,1,0
Tavan Tal,2,3,30,50,2,2,15,24,5,35,4.33,3.33,1.00,0,0,0,0,0,0,0,1,0,1,0
Alice Chess,2,64,81,144,12,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Triodi (Diagonal),2,0,24,40,2,2,7,7,4,26,3.33,3.33,0.00,0,0,0,0,0,0,0,1,0,1,0
Jungle,2,63,80,142,16,1,9,7,4,63,6.54,3.49,3.05,0,0,0,0,0,0,0,0,0,1,0
Boxijn Barildaan,2,5,12,16,2,1,4,4,8,12,4.33,2.67,1.67,0,0,0,0,0,0,0,1,0,0,0
Ja-Jeon-Geo-Gonu,2,9,16,24,2,1,4,4,4,16,5.25,3.00,2.25,0,0,0,0,1,0,0,1,0,0,0
Symmetric Chess,2,72,90,161,12,1,8,9,4,72,6.64,3.53,3.11,0,0,0,0,0,0,0,0,0,1,0
Feldja,2,0,24,32,2,2,7,7,4,26,2.67,2.67,0.00,0,0,0,0,0,0,0,1,0,1,0
Troll,2,64,81,144,2,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Marelle Triple,2,0,24,40,2,2,7,7,4,26,3.33,3.33,0.00,0,0,0,0,0,0,0,1,0,1,0
Makonn,2,27,40,66,1,2,4,10,4,40,6.00,3.30,2.70,0,0,0,0,1,0,0,1,0,0,0
Rimau-Rimau (One Tiger),2,40,37,76,2,4,9,5,10,79,4.54,4.11,0.43,0,0,0,0,0,0,0,1,0,1,0
Cirgol,2,0,10,10,1,1,4,4,10,12,2.00,2.00,0.00,0,0,0,0,1,0,0,1,0,1,0
Spaniel,3,14,30,96,3,1,7,7,4,33,8.27,6.40,1.87,0,0,0,0,0,0,0,1,0,1,0
Mlabalaba,2,0,24,40,2,2,7,7,4,26,3.33,3.33,0.00,0,0,0,0,0,0,0,1,0,1,0
Lay Gwet Kyah,2,16,25,40,2,2,5,5,4,43,5.76,3.20,2.56,0,0,0,0,0,0,0,1,0,1,0
Jiu Zi Xian Qi,1,6,10,15,1,2,5,9,5,10,3.50,3.00,0.50,0,0,0,0,0,0,0,1,0,0,0
Koro,2,5,12,16,1,1,2,6,4,14,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0
One-Eyed Go,2,324,361,684,2,1,19,19,4,361,7.38,3.79,3.59,0,0,0,0,0,0,0,1,0,0,0
Three-Player Hex,3,37,96,132,3,1,7,7,6,37,8.76,4.86,3.89,0,0,0,0,0,0,0,0,0,1,0
Hermit,2,96,61,156,3,1,9,9,6,61,5.11,5.11,0.00,0,0,0,0,0,0,0,1,0,0,0
Garrisons,2,52,36,87,2,1,7,7,6,36,4.83,4.83,0.00,0,0,0,0,0,0,0,1,0,0,0
Comina,2,36,31,68,2,1,7,5,7,31,4.52,4.39,0.13,0,0,0,0,0,0,0,1,0,0,0
Gadis,2,60,85,144,2,1,30,30,24,60,6.00,3.60,2.40,0,0,0,0,0,0,0,0,0,1,0
Mak Khom,2,6,14,19,1,2,2,7,4,16,4.43,2.71,1.71,0,0,0,0,1,0,0,1,0,1,0
Shatranj (12x12),2,144,169,312,16,1,12,12,4,144,7.03,3.67,3.36,0,0,0,0,0,0,0,0,0,1,0
Qatranj,2,100,121,220,18,1,10,10,4,100,6.84,3.60,3.24,0,0,0,0,0,0,0,0,0,1,0
Pentago,2,25,36,60,2,2,6,6,4,36,6.11,3.33,2.78,0,0,0,0,0,0,0,1,0,0,0
Cavity,2,100,121,220,2,2,11,11,4,121,6.94,3.64,3.31,0,0,0,0,0,0,0,1,0,0,0
Chatur,2,64,81,144,12,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Brazilian Draughts,2,64,81,144,4,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Luuth,2,6,14,19,1,2,2,7,4,22,4.43,2.71,1.71,0,0,0,0,1,0,0,1,0,1,0
Promotion Chess,2,64,81,144,12,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Hus (Damara),2,33,48,80,1,1,4,12,4,83,6.08,3.33,2.75,0,0,0,0,1,0,0,1,0,1,0
Chatrang (Sassanian),2,64,81,144,12,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Pentalath,2,70,174,243,2,1,7,13,4,70,9.26,5.06,4.20,0,0,0,0,0,0,0,0,0,1,0
CustAndantino,2,1261,2646,3906,2,1,41,41,6,1261,11.42,5.80,5.61,0,0,0,0,0,0,0,0,0,1,0
DuploHex,2,49,126,174,6,2,7,7,4,53,8.82,4.90,3.92,0,0,0,0,0,0,0,0,0,1,0
Equi Game System,2,37,27,63,4,1,6,6,6,27,4.67,4.67,0.00,0,0,0,0,0,0,0,1,0,0,0
Ako Okwe,2,6,12,17,1,1,2,7,2,12,4.17,2.83,1.33,0,0,0,0,1,0,0,1,0,0,0
Terhuchu,2,64,73,136,2,1,17,17,20,73,4.60,3.73,0.88,0,0,0,0,0,0,0,1,0,0,0
Fission,2,64,81,144,2,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Cercar La Liebre,2,32,25,56,2,1,5,5,4,25,4.48,4.48,0.00,0,0,0,0,0,0,0,1,0,0,0
Stairs,2,36,49,84,2,1,6,6,4,36,6.11,3.33,2.78,1,0,0,0,0,0,0,0,0,1,0
Ko-app-paw-na,2,16,25,40,2,1,5,5,4,25,5.76,3.20,2.56,0,0,0,0,0,0,0,1,0,0,0
Gabata (Adowa),2,10,18,27,1,2,3,6,4,30,5.22,3.00,2.22,0,0,0,0,1,0,0,1,0,1,0
Conflagration and Keep-a-riding,2,61,150,210,2,1,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0
Monkey Queen,2,144,169,312,2,1,12,12,4,144,7.03,3.67,3.36,1,0,0,0,0,0,0,0,0,1,0
Manzhouqi,2,72,90,161,14,1,10,9,4,90,6.78,3.58,3.20,0,0,0,0,0,0,0,1,0,0,0
Ludus Rebellionis 2,2,64,81,144,6,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Double-Move Situ,2,22,18,39,4,1,5,5,6,18,4.33,4.33,0.00,0,0,0,0,0,0,0,1,0,0,0
Dris et-Tessa (Diagonals),2,0,24,40,2,2,7,7,4,26,3.33,3.33,0.00,0,0,0,0,0,0,0,1,0,1,0
Gioco dell'Orso,2,0,17,28,4,4,5,5,12,19,3.29,3.29,0.00,0,0,0,0,0,0,0,1,0,1,0
Tai Shogi,2,625,676,1300,236,1,25,25,4,625,7.53,3.84,3.69,0,0,0,0,0,0,0,0,0,1,0
Cram,2,36,49,84,2,1,6,6,4,36,6.11,3.33,2.78,0,0,0,0,0,0,0,0,0,1,0
Latin Square,1,25,36,60,0,1,5,5,4,25,5.76,3.20,2.56,0,0,0,0,0,0,0,0,0,1,1
Hund efter Hare (Vendsyssel),2,0,12,25,2,1,3,7,2,12,4.17,4.17,0.00,0,0,0,0,0,0,0,1,0,0,0
Goldilocks Stones,2,36,94,129,2,1,7,7,6,36,8.67,4.83,3.83,0,0,0,0,0,0,0,0,0,1,0
Phantom Go,2,64,81,144,2,1,9,9,4,81,6.72,3.56,3.16,0,0,1,0,0,0,0,1,0,0,0
Tsukkalavde,2,32,25,56,2,1,5,5,4,25,4.48,4.48,0.00,0,0,0,0,0,0,0,1,0,0,0
Smasandyutakankarikrida,2,48,49,96,2,1,13,9,10,49,4.90,3.92,0.98,0,0,0,0,0,0,0,1,0,0,0
Dogtown Clans,2,52,36,87,4,1,7,7,6,36,4.83,4.83,0.00,0,0,0,0,0,0,0,1,0,0,0
Bamboo,2,61,150,210,3,1,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0
Winkers,2,19,54,72,3,1,5,5,6,23,7.58,4.42,3.16,0,0,0,0,0,0,0,0,0,1,0
Thales,2,64,160,223,2,1,8,8,4,64,9.19,5.03,4.16,0,0,0,0,0,0,0,0,0,1,0
Mutant Y^3,2,120,520,600,2,1,24,45,120,120,2.00,2.00,0.00,0,0,0,0,0,0,0,0,0,1,0
Wakanpamungthae,2,64,81,144,4,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Main Chongkak,2,7,14,20,1,2,2,8,2,14,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,0,0
Tavli,2,12,26,37,4,1,2,13,4,28,4.69,2.85,1.85,0,0,0,0,0,0,0,1,0,1,0
Cumi,2,36,31,66,2,1,7,5,7,31,4.52,4.26,0.26,0,0,0,0,0,0,0,1,0,0,0
Goats Wintering,2,18,52,69,2,1,5,5,6,18,7.33,4.33,3.00,0,0,0,0,0,0,0,0,0,1,0
Brandub,2,49,64,112,3,1,7,7,4,49,6.37,3.43,2.94,0,0,0,0,0,0,0,0,0,1,0
Gyre,2,127,294,420,2,1,13,13,6,127,10.20,5.39,4.82,0,0,0,0,0,0,0,0,0,1,0
Callanish,2,81,100,180,2,2,9,9,4,81,6.72,3.56,3.16,1,0,0,0,0,0,0,0,0,1,0
Radran,2,19,9,32,1,1,5,5,5,32,12.25,12.25,0.00,0,0,0,0,0,0,0,0,1,0,0
Katra,2,21,32,52,1,1,4,8,4,34,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,1,0
Ludus Rebellionis (Asymmetric),2,64,81,144,3,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Pereauni,2,21,32,52,1,2,4,8,4,32,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,0,0
Wolf und Schaaf,2,64,81,144,2,2,8,8,4,65,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Freeze Frenzy,2,37,27,63,2,1,6,6,6,27,4.67,4.67,0.00,0,0,0,0,0,0,0,1,0,0,0
Fang,2,36,49,88,2,3,7,7,4,87,6.37,3.59,2.78,0,0,0,0,0,0,0,1,0,1,0
Azigo,2,19,40,58,1,2,2,20,4,61,4.80,2.90,1.90,0,0,0,0,1,0,0,1,0,1,0
Rwandan Alignment Game,2,0,24,32,2,2,7,7,4,26,2.67,2.67,0.00,0,0,0,0,0,0,0,1,0,1,0
Muvalavala (Quioco),2,15,24,38,1,1,4,6,4,24,5.67,3.17,2.50,0,0,0,0,1,0,0,1,0,0,0
Altan Xaraacaj,2,32,25,56,2,2,5,5,4,59,4.48,4.48,0.00,0,0,0,0,0,0,0,1,0,1,0
Safe Passage,2,64,81,144,12,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Jekab,2,64,81,144,4,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Quick Chess,2,30,42,71,12,1,6,5,4,30,5.93,3.27,2.67,0,0,0,0,0,0,0,0,0,1,0
Otep,2,21,32,52,1,4,4,8,4,34,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,1,0
Mastermind,2,48,100,135,10,2,37,6,52,108,4.62,2.70,1.92,0,0,1,0,0,0,0,1,0,1,0
Order and Chaos,2,36,49,84,2,1,6,6,4,38,6.11,3.33,2.78,0,0,0,0,0,0,0,0,0,1,0
Janes Soppi (Symmetrical),2,4,11,18,2,2,3,5,2,17,3.27,3.27,0.00,0,0,0,0,0,0,0,1,0,1,0
Residuel,2,147,181,318,2,1,17,17,27,147,8.69,3.67,1.94,0,0,0,0,0,0,0,0,0,1,0
Neutron,2,25,36,60,3,1,5,5,4,25,5.76,3.20,2.56,0,0,0,0,0,0,0,0,0,1,0
Toads and Frogs,2,5,12,16,2,1,1,5,2,5,1.60,1.60,0.00,0,0,0,0,0,0,0,0,0,1,0
Seireigi,2,81,100,180,30,1,9,9,4,95,6.72,3.56,3.16,0,0,0,0,0,0,0,0,0,1,0
Chiana wa Kunja,2,45,64,108,2,1,4,16,4,110,6.19,3.38,2.81,0,0,0,0,1,0,0,1,0,1,0
Msuwa,2,27,40,66,1,1,4,10,4,40,6.00,3.30,2.70,0,0,0,0,1,0,0,1,0,0,0
Waurie,2,7,14,20,1,1,2,8,2,14,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,0,0
Tavelspel,2,144,169,312,2,1,13,13,4,169,7.10,3.69,3.41,0,0,0,0,0,0,0,1,0,0,0
3 6 9,2,81,100,180,1,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,0,0,1,0
Buqruru,2,3,8,10,1,3,2,4,4,13,4.00,2.50,1.50,0,0,0,0,1,0,0,1,0,1,0
Mylna,2,0,24,32,2,2,7,7,4,26,2.67,2.67,0.00,0,0,0,0,0,0,0,1,0,1,0
Akidada,2,4,9,12,2,2,3,3,4,15,4.44,2.67,1.78,0,0,0,0,0,0,0,1,0,1,0
Chaturanga (al-Adli),2,64,81,144,12,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Chains of Thought,2,54,37,90,2,1,7,7,6,37,4.86,4.86,0.00,0,0,0,0,0,0,0,1,0,0,0
Seesaw,2,37,96,132,4,1,7,7,6,37,8.76,4.86,3.89,1,0,0,0,0,0,0,0,0,1,0
Gabata (Wuqro),2,5,12,16,1,3,2,6,4,19,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0
Unnee Tugalluulax,2,5,12,16,1,1,2,6,4,19,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0
Temeen Tavag,2,0,5,7,2,2,3,3,5,7,2.80,2.80,0.00,0,0,0,0,0,0,0,1,0,1,0
Tugul Shodra,2,2,9,10,2,1,3,3,4,9,3.11,2.22,0.89,0,0,0,0,0,0,0,1,0,0,0
Ijil Buga,2,88,75,162,2,1,13,9,19,76,4.64,4.32,0.32,0,0,0,0,0,0,0,1,0,1,0
Ufuba wa Hulana,2,25,36,60,2,2,5,5,4,27,5.76,3.20,2.56,0,0,0,0,0,0,0,0,0,1,0
Twelve Men's Morris,2,0,24,40,2,2,7,7,4,26,3.33,3.33,0.00,0,0,0,0,0,0,0,1,0,1,0
Kara,2,4,8,11,1,1,3,5,2,8,3.75,2.75,1.00,0,0,0,0,1,0,0,1,0,0,0
N-Mesh,2,36,49,84,4,1,6,6,4,120,6.11,3.33,2.78,1,0,0,0,0,0,0,0,1,1,0
Six Men's Morris,2,0,16,20,2,2,5,5,4,18,2.50,2.50,0.00,0,0,0,0,0,0,0,1,0,1,0
Cittabhramanrpasya Khelanam,2,64,81,144,7,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Windflowers,2,36,34,69,2,1,6,6,6,34,5.47,4.06,1.41,0,0,0,0,0,0,0,1,0,0,0
Tsatsarandi,2,64,81,144,12,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Walking Dots,2,49,64,112,2,2,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,1,0,0,0
Main Tapak Empat,2,32,25,56,2,2,5,5,4,58,4.48,4.48,0.00,1,0,0,0,0,0,0,1,0,1,0
Tule Paid,2,0,24,40,2,2,7,7,4,26,3.33,3.33,0.00,0,0,0,0,0,0,0,1,0,1,0
Mughal Pathan,2,44,61,128,2,1,11,7,10,61,6.03,4.20,1.84,0,0,0,0,0,0,0,1,0,0,0
Unlace,2,61,150,210,2,1,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0
Tridoku,1,81,55,135,0,1,17,17,3,136,9.48,2.67,2.67,0,0,0,0,0,0,0,1,0,1,1
Rabbit Warrens,2,126,292,417,5,1,13,13,6,130,10.19,5.38,4.81,0,0,0,0,0,0,0,0,0,1,0
Shakhmaty (Medieval),2,64,81,144,12,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Atidada,2,0,24,40,2,2,7,7,4,26,3.33,3.33,0.00,0,0,0,0,0,0,0,1,0,1,0
Unfair,2,100,121,220,2,1,11,11,4,121,6.94,3.64,3.31,0,0,0,0,0,0,0,1,0,0,0
Sudoku,1,81,100,180,0,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,0,0,1,1
Um el-Bagara,2,4,10,13,1,1,2,5,4,16,4.20,2.60,1.60,0,0,0,0,1,0,0,1,0,1,0
00'Y',2,73,48,120,3,1,8,8,6,48,5.00,5.00,0.00,0,0,0,0,0,0,0,1,0,0,0
Shatr ikh Padan,2,64,81,144,4,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
CoDi,2,11,20,30,2,1,15,11,5,20,5.60,3.00,2.60,0,0,0,0,0,0,0,1,0,0,0
HopThrough,2,64,81,144,2,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Elea,2,61,150,210,2,1,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0
Main Chator (Selangor),2,64,81,144,12,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Six Insect Game,2,16,25,40,2,1,4,4,4,16,5.25,3.00,2.25,0,0,0,0,0,0,0,0,0,1,0
Bolotudu,2,36,49,84,2,2,6,6,4,38,6.11,3.33,2.78,0,0,0,0,0,0,0,0,0,1,0
Rolit,4,64,81,144,1,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Atom,2,0,49,84,2,1,28,43,7,51,3.43,3.43,0.00,0,0,0,0,0,0,0,1,0,1,0
Mak Ruk,2,64,81,144,12,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Nim,2,5,12,16,1,1,1,5,2,5,1.60,1.60,0.00,0,0,0,0,0,0,0,0,0,1,0
Veloop (Hex),2,27,73,99,2,1,6,6,6,27,8.22,4.67,3.56,1,0,0,0,0,0,0,0,0,1,0
Two-Player Chaturanga (al-Biruni),2,64,81,144,12,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Shui Yen Ho-Shang,2,36,29,64,2,1,7,5,6,29,4.41,4.41,0.00,0,0,0,0,0,0,0,1,0,0,0
Y,2,66,166,231,2,1,11,11,3,66,9.09,5.00,4.09,0,0,0,0,0,0,0,0,0,1,0
Shatranj al-Kabir (Constantinople),2,169,196,364,18,1,13,13,4,169,7.10,3.69,3.41,0,0,0,0,0,0,0,0,0,1,0
Halusa,2,5,12,16,1,1,2,6,4,19,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0
Diaballik,2,49,64,112,4,1,7,7,4,49,6.37,3.43,2.94,1,0,0,0,0,0,0,0,0,1,0
Mogul Putt'han,2,40,37,76,2,1,9,5,10,37,4.54,4.11,0.43,0,0,0,0,0,0,0,1,0,0,0
Xonin Shatar (Complex),2,3,24,48,2,2,7,7,4,29,5.00,4.00,1.00,0,0,0,0,0,0,0,1,0,1,0
A Simple Game,2,9,16,24,2,1,4,4,4,18,5.25,3.00,2.25,0,0,0,0,0,0,0,1,0,1,0
Wild Draughts,2,64,81,144,4,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Spirit,3,14,30,96,3,1,7,7,4,30,8.27,6.40,1.87,0,0,0,0,0,0,0,1,0,0,0
Triodi,2,0,24,32,2,2,7,7,4,26,2.67,2.67,0.00,0,0,0,0,0,0,0,1,0,1,0
Pentalpha,1,6,10,15,1,1,5,9,5,17,3.50,3.00,0.50,0,0,0,0,0,0,0,1,0,1,0
Hujura,2,8,9,16,2,2,3,3,4,19,3.56,3.56,0.00,0,0,0,0,0,0,0,1,0,1,0
Pon Chochotl,2,32,25,56,2,1,5,5,4,25,4.48,4.48,0.00,0,0,0,0,0,0,0,1,0,0,0
Dra,2,30,42,71,2,2,5,6,4,32,5.93,3.27,2.67,0,0,0,0,0,0,0,0,0,1,0
Hops-a-Daisy Generalized,2,60,148,207,4,1,9,9,6,60,9.40,5.10,4.30,0,0,0,0,0,0,0,0,0,1,0
Xiang Hex,2,79,230,268,14,1,11,11,6,79,9.72,5.22,4.51,0,0,0,0,0,0,0,0,0,1,0
Adhesion,2,100,145,260,2,1,14,14,20,100,5.40,2.80,2.60,0,0,0,0,0,0,0,0,0,1,0
Spoing,2,14,30,96,3,1,7,7,4,30,8.27,6.40,1.87,0,0,0,0,0,0,0,1,0,0,0
Polypods,2,49,64,112,2,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,1,0,0,0
Conspirateurs,2,289,324,612,2,2,17,17,4,291,7.31,3.76,3.54,0,0,0,0,0,0,0,0,0,1,0
Banyarwanda Mill Game,2,8,9,16,2,2,3,3,4,19,3.56,3.56,0.00,0,0,0,0,0,0,0,1,0,1,0
Eleven-Fang,2,100,121,220,2,1,11,11,4,223,6.94,3.64,3.31,0,0,0,0,0,0,0,1,0,1,0
Mu Torere,2,0,9,16,2,1,3,3,8,9,3.56,3.56,0.00,0,0,0,0,0,0,0,1,0,0,0
Yovodi,2,7,14,20,1,1,2,8,2,14,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,0,0
Fox and Geese,2,40,33,72,2,2,7,7,16,74,4.36,4.36,0.00,0,0,0,0,0,0,0,1,0,1,0
Bravalath,2,1261,2646,3906,2,1,41,41,6,1261,11.42,5.80,5.61,0,0,0,0,0,0,0,0,0,1,0
Kuang,2,32,25,56,2,1,5,5,4,25,4.48,4.48,0.00,0,0,0,0,0,0,0,1,0,0,0
Yucebao,2,6,12,17,3,2,2,7,2,22,4.17,2.83,1.33,1,0,0,0,1,0,0,1,0,1,0
Hex,2,121,286,406,2,1,11,11,4,121,9.92,5.29,4.63,0,0,0,0,0,0,0,0,0,1,0
